RMD,PT,activity_multiplier,base_score,raw_corr,raw_lag,resid_corr,resid_lag,diff_corr,diff_lag,segment_support,active_overlap,pt_hubness,pt_median_base_score,specificity_score,hub_multiplier,score
RMD_Factitious Disorder_NoM,PT_Antidepressants_NoM,1.1,0.06639524613077137,0.27771839123418324,0,0.0,0,0.15960228905053053,4,0.3333333333333333,96,0.14583333333333334,0.13750302433536565,0.0,0.9270833333333334,0.06770931871044289
RMD_Factitious Disorder_NoM,PT_Antipsychotic Medications_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Factitious Disorder_NoM,PT_Anxiolytic Medications_NoM,1.0946305522726425,0.054681161690049954,0.0,0,0.0,0,0.14581643117346657,4,0.6666666666666666,96,0.0625,0.13942732348780035,0.0,0.96875,0.05798518052532376
RMD_Factitious Disorder_NoM,PT_Art Therapy_NoM,1.00944061982617,0.4410575130262922,0.9064412867932929,1,0.4627870424533414,0,0.31590936720657614,5,1.0,96,0.125,0.1567738768869682,0.284283636139324,0.9375,0.41739503374523385
RMD_Factitious Disorder_NoM,PT_Augmentative Communication Devices_NoM,1.007662969222182,0.13957110567081954,0.31193914135337736,6,0.1766800310283141,6,0.21923717868477827,4,0.3333333333333333,96,0.0625,0.13171337188270854,0.007857733788110999,0.96875,0.13624561492169715
RMD_Factitious Disorder_NoM,PT_Behavioral Activation Therapy_NoM,1.033268427962096,0.14874970745708588,0.026609474272102474,0,0.14413526813021726,1,0.1805064208250619,1,1.0,96,0.041666666666666664,0.1520851800142483,0.0,0.9791666666666666,0.1504963268760047
RMD_Factitious Disorder_NoM,PT_Biofeedback Devices_NoM,1.013836195561733,0.03843228218239539,0.423196001873361,6,0.00011137471319077673,6,0.03395267658960252,6,0.3333333333333333,96,0.08333333333333333,0.124168044842288,0.0,0.9583333333333334,0.0373405371397816
RMD_Factitious Disorder_NoM,PT_Blockchain For Data Protection_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Factitious Disorder_NoM,PT_Brain Computer Interface_NoM,1.0877539027590606,0.24568419249132578,0.3081893556294813,1,0.2666620691291892,2,0.2108162796005389,2,1.0,96,0.16666666666666666,0.17051132629679108,0.0751728661945347,0.9166666666666666,0.2449736109595939
RMD_Factitious Disorder_NoM,PT_Cbt For Insomnia_NoM,1.0071523670977125,0.09371654474532523,0.8312761950001301,0,0.0003056512135637385,6,0.1273547879374915,1,0.3333333333333333,96,0.25,0.17080642986948577,0.0,0.875,0.08258848489191387
RMD_Factitious Disorder_NoM,PT_Chronotherapy_NoM,1.0193709847062549,0.2833263357806155,0.5494214444811565,6,0.39540425109288607,6,0.11211617409044694,5,1.0,96,0.041666666666666664,0.14806879651019483,0.13525753927042067,0.9791666666666666,0.2827976741083614
RMD_Factitious Disorder_NoM,PT_Closed Loop Neurostimulation_NoM,1.0341383033952762,0.2441283665303768,0.887989437441488,0,0.22818267770995873,6,0.225495313606271,1,0.6666666666666666,96,0.1875,0.17313707481289237,0.07099129171748444,0.90625,0.22879413588928554
RMD_Factitious Disorder_NoM,PT_Clozapine Protocol_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Factitious Disorder_NoM,PT_Cognitive Assistive Technologies_NoM,1.0014082708103802,0.018747972162305518,0.29216909343349917,0,0.0,0,0.018397855513913593,4,0.0,62,0.16666666666666666,0.10361653584912878,0.0,0.9166666666666666,0.017209843185567553
RMD_Factitious Disorder_NoM,PT_Cognitive Behavioral Therapy_NoM,1.1,0.18059676635889996,0.5455246998938624,0,0.10606868790017568,4,0.17402974847652145,4,1.0,96,0.0625,0.1649923249241117,0.015604441434788258,0.96875,0.19244842915120278
RMD_Factitious Disorder_NoM,PT_Cognitive Enhancement Programs_NoM,1.0022514830193818,0.4101539061803131,0.8336928079901555,1,0.5373121219071623,1,0.18887593449572113,2,1.0,85,0.125,0.18750836426100054,0.22264554191931257,0.9375,0.38538502568944805
RMD_Factitious Disorder_NoM,PT_Cultural Psychiatry Interventions_NoM,1.0034907519945404,0.14135427375753157,0.4949936250519426,0,0.1554684534660273,2,0.11147769320918074,0,0.6666666666666666,96,0.10416666666666667,0.12071928711373181,0.020634986643799758,0.9479166666666666,0.13445980509191105
RMD_Factitious Disorder_NoM,PT_Deep Brain Stimulation_NoM,1.0173657594895331,0.14649283383180567,0.5421970648492749,1,0.06289281726835279,0,0.20726650298329014,0,0.6666666666666666,96,0.10416666666666667,0.14578351606761597,0.0007093177641896986,0.9479166666666666,0.14127446017445075
RMD_Factitious Disorder_NoM,PT_Dialectical Behavior Therapy_NoM,1.059972421343588,0.3471186912408219,0.6785451565189998,1,0.4193137624612043,6,0.20127329440306654,6,1.0,96,0.0625,0.17511391434485007,0.17200477689597182,0.96875,0.35643823215914655
RMD_Factitious Disorder_NoM,PT_Dietary Interventions And Supplements_NoM,1.00834451841734,0.2662058382175754,0.27593024295348056,4,0.4596542523163985,4,0.07059644528855102,4,1.0,96,0.14583333333333334,0.16637734169987006,0.09982849651770531,0.9270833333333334,0.24885438123570103
RMD_Factitious Disorder_NoM,PT_Digital Health Tools_NoM,1.0900190729268333,0.013622658033638012,0.16347189640365614,0,0.0,0,0.0,0,0.6666666666666666,96,0.08333333333333333,0.16380623814197137,0.0,0.9583333333333334,0.014230250535599327
RMD_Factitious Disorder_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,1.0200882005689977,0.10579750137517299,0.0,0,0.1976922416827959,2,0.08443442865099877,2,0.6666666666666666,96,0.08333333333333333,0.11580936326704229,0.0,0.9583333333333334,0.1034260001857256
RMD_Factitious Disorder_NoM,PT_Digital Phenotyping_NoM,1.0347874115927345,0.19238318174655888,0.5997745681052514,2,0.1846196966038674,6,0.1951188840302338,6,0.6666666666666666,96,0.25,0.22082994565492148,0.0,0.875,0.17419123283930923
RMD_Factitious Disorder_NoM,PT_Digital Therapeutics_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Factitious Disorder_NoM,PT_Electroconvulsive Therapy_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Factitious Disorder_NoM,PT_Electroencephalography_NoM,1.1,0.14700782942158291,0.07072665675437949,0,0.20058587380552753,2,0.11038115674146126,2,1.0,96,0.14583333333333334,0.1366070061390122,0.01040082328257072,0.9270833333333334,0.1499173593788851
RMD_Factitious Disorder_NoM,PT_Emdr Therapy_NoM,1.0597219880192132,0.32498446772360373,0.7158440524829514,0,0.36871496057752856,3,0.19439628936760162,4,1.0,96,0.08333333333333333,0.17284490689287937,0.15213956083072436,0.9583333333333334,0.33004347011928054
RMD_Factitious Disorder_NoM,PT_Emotion Regulation Training_NoM,1.0264907969155161,0.32275332582756083,0.3588276268959942,4,0.5185704496155267,6,0.11891969069105418,5,1.0,96,0.14583333333333334,0.15587744520652352,0.1668758806210373,0.9270833333333334,0.30714578498533424
RMD_Factitious Disorder_NoM,PT_Expressive Writing And Journaling_NoM,1.0103106551960928,0.032329192369852953,0.0,0,0.053289662320114596,5,0.03292151733282662,2,0.6666666666666666,96,0.041666666666666664,0.099827424576999,0.0,0.9791666666666666,0.031982058201706104
RMD_Factitious Disorder_NoM,PT_Fecal Microbiota Transplant_NoM,1.0302976119525198,0.08967387379992212,0.8463166365910082,0,0.0,0,0.21048018653498532,5,0.0,96,0.16666666666666666,0.1659821127146422,0.0,0.9166666666666666,0.0846915465280421
RMD_Factitious Disorder_NoM,PT_Focused Ultrasound Therapy_NoM,1.0153440107242926,0.026227679874114177,0.13898398190066036,0,0.0,0,0.08568213679591626,6,0.0,70,0.22916666666666666,0.10579734331395112,0.0,0.8854166666666666,0.02357875002507241
RMD_Factitious Disorder_NoM,PT_Hypnotherapy_NoM,1.0363164102320361,0.20331001119686917,0.8610707258909494,0,0.196321426315661,6,0.15448955334466813,4,0.6666666666666666,96,0.22916666666666666,0.16821576980775388,0.035094241389115294,0.8854166666666666,0.18655153731521704
RMD_Factitious Disorder_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,1.0140705655290225,0.22254205016926862,0.8338882793486767,0,0.19373388217877482,0,0.11549550056433835,6,1.0,91,0.08333333333333333,0.17269862232675082,0.0498434278425178,0.9583333333333334,0.2162702867245909
RMD_Factitious Disorder_NoM,PT_Interpersonal Psychotherapy_NoM,1.042728935091719,0.16710354546421097,0.26290236437220915,5,0.2789625942843901,4,0.10822411264857054,4,0.6666666666666666,96,0.08333333333333333,0.11931447942007584,0.04778906604413513,0.9583333333333334,0.16698354776144955
RMD_Factitious Disorder_NoM,PT_Ketamine Therapy_NoM,1.0412046235214123,0.4310270002411899,0.6710511551883331,5,0.47622643496161826,6,0.3324888644213963,5,1.0,96,0.10416666666666667,0.19947686451366836,0.23155013572752153,0.9479166666666666,0.4254129666848537
RMD_Factitious Disorder_NoM,PT_Light Therapy_NoM,1.0281799897115644,0.20855016134302662,0.7929451950521835,1,0.2927126016099948,0,0.2262445595218309,2,0.3333333333333333,95,0.08333333333333333,0.16023876680146915,0.04831139454155747,0.9583333333333334,0.20549264012968413
RMD_Factitious Disorder_NoM,PT_Lithium Therapy_NoM,1.0002718618515014,0.30601809649552664,0.048708078210667055,6,0.5080824628581169,0,0.1611337341962385,6,1.0,31,0.0625,0.13362838222305828,0.17238971427246835,0.96875,0.29653562579365056
RMD_Factitious Disorder_NoM,PT_Machine Learning Neuroimaging_NoM,1.0101117028249837,0.11033915305339492,0.8141764453038263,0,0.0,0,0.1868690778882439,3,0.3333333333333333,96,0.25,0.13642344331643186,0.0,0.875,0.09752301105665234
RMD_Factitious Disorder_NoM,PT_Meditation And Relaxation Techniques_NoM,1.0276675954231733,0.06742789554524303,0.0,0,0.1290079823917755,2,0.05079973906220593,2,0.6666666666666666,96,0.020833333333333332,0.10120569260219212,0.0,0.9895833333333334,0.06857165637026413
RMD_Factitious Disorder_NoM,PT_Memory Retrieval Techniques_NoM,1.003889218380131,0.330089708374949,0.0,0,0.5905340174853294,2,0.142998667792335,3,1.0,96,0.10416666666666667,0.11729359864886305,0.21279610972608595,0.9479166666666666,0.3141144629121106
RMD_Factitious Disorder_NoM,PT_Mentalization Based Treatment_NoM,1.0195875348221006,0.3409480645588895,0.9020207945163523,6,0.4513587268997176,6,0.10585457333862508,1,1.0,96,0.16666666666666666,0.16103668287654013,0.17991138168234935,0.9166666666666666,0.31865753025880084
RMD_Factitious Disorder_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,1.0072094880463596,0.11634190032948336,0.7396582910950108,0,0.0,0,0.22343782529938655,0,0.3333333333333333,96,0.041666666666666664,0.1535322954357388,0.0,0.9791666666666666,0.11473940199692453
RMD_Factitious Disorder_NoM,PT_Metaverse_NoM,1.1,0.06284699224163298,0.5437871824600665,0,0.0,0,0.08864837803653958,2,0.3333333333333333,60,0.16666666666666666,0.1384260372065899,0.0,0.9166666666666666,0.06337071717697992
RMD_Factitious Disorder_NoM,PT_Mindfulness Based Stress Reduction_NoM,1.068095850215083,0.08087991206632993,0.5730186998138725,0,0.0,0,0.08834227666268593,2,0.6666666666666666,96,0.14583333333333334,0.1442701035839653,0.0,0.9270833333333334,0.0800884100156135
RMD_Factitious Disorder_NoM,PT_Mood Stabilizers_NoM,1.0722450155465961,0.0748459944066215,0.5214690938192282,1,0.0,0,0.13360462717335428,4,0.3333333333333333,96,0.16666666666666666,0.12202159527737663,0.0,0.9166666666666666,0.07356547406645095
RMD_Factitious Disorder_NoM,PT_Motivational Interviewing_NoM,1.0603174491120833,0.29749028208983885,0.625639802143934,4,0.2622937553164244,6,0.25976469329567653,6,1.0,96,0.22916666666666666,0.19404688782434,0.10344339426549887,0.8854166666666666,0.2792906421718356
RMD_Factitious Disorder_NoM,PT_Music Therapy_NoM,1.030210693927129,0.34549274526783563,0.8348341719733403,0,0.4921721798848517,6,0.09007077138292958,2,1.0,96,0.14583333333333334,0.17404653275632975,0.17144621251150588,0.9270833333333334,0.32997706828724743
RMD_Factitious Disorder_NoM,PT_Naltrexone_NoM,1.0265460061765364,0.42417870031553107,0.9448832998715626,4,0.6158357015528834,6,0.11680956584350502,5,1.0,96,0.22916666666666666,0.22526193664044192,0.19891676367508915,0.8854166666666666,0.385544904278076
RMD_Factitious Disorder_NoM,PT_Narrative Exposure Therapy_NoM,1.0440477046850298,0.14190010762818708,0.8205262263394644,0,0.17941268023754142,0,0.11124851711431231,3,0.3333333333333333,96,0.14583333333333334,0.1874577900863984,0.0,0.9270833333333334,0.1373478423757844
RMD_Factitious Disorder_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,1.0057908930326744,0.23553879532284486,0.17305083991752962,6,0.42811377572053944,3,0.05685002723744255,3,1.0,93,0.14583333333333334,0.16075100575840584,0.07478778956443902,0.9270833333333334,0.2196286145932583
RMD_Factitious Disorder_NoM,PT_Neurocognitive Training_NoM,1.0140719706900623,0.12122265862209766,0.701008634321612,0,0.11922178403021365,6,0.04825894244613303,2,0.6666666666666666,96,0.08333333333333333,0.1423102008320032,0.0,0.9583333333333334,0.11780647947448261
RMD_Factitious Disorder_NoM,PT_Neurofeedback Systems_NoM,1.0064936133948632,0.32161605432752716,0.5315908539259295,6,0.543331698816517,6,0.05323934326111461,3,1.0,96,0.125,0.1860086942999145,0.13560736002761264,0.9375,0.303472973105542
RMD_Factitious Disorder_NoM,PT_Neuromodulation Techniques_NoM,1.0615404566796096,0.19914341425171367,0.27159993173088604,1,0.256669613392128,2,0.12551576678259435,4,1.0,96,0.125,0.12724652375030154,0.07189689050141213,0.9375,0.198186366477657
RMD_Factitious Disorder_NoM,PT_Neuroplasticity Techniques_NoM,1.0123665313691217,0.19870648093935506,0.0,0,0.25547748776200657,4,0.18609246988100467,2,1.0,96,0.0625,0.10854123854551512,0.09016524239383994,0.96875,0.19487742240447878
RMD_Factitious Disorder_NoM,PT_Neuroprotective Agents_NoM,1.0567906525371318,0.41591511994761804,0.8746753507590768,2,0.5448754218661249,6,0.1850081000710092,2,1.0,96,0.3125,0.2077477358458782,0.20816738410173985,0.84375,0.37085783428926794
RMD_Factitious Disorder_NoM,PT_Occupational Therapy_NoM,1.0661399374518679,0.31419462127091147,0.5655034950826401,6,0.5398572920527748,0,0.17232758798462458,2,0.6666666666666666,96,0.1875,0.2018899008532912,0.11230472041762027,0.90625,0.30357148694421887
RMD_Factitious Disorder_NoM,PT_Oxytocin Therapy_NoM,1.0109600357053965,0.27483466020636116,0.6892177052478831,4,0.25797131008569457,5,0.19961288920668957,5,1.0,96,0.10416666666666667,0.14435523135814482,0.13047942884821634,0.9479166666666666,0.263375667379923
RMD_Factitious Disorder_NoM,PT_Personalized Medicine_NoM,1.1,0.3139953157672504,0.8046972508441348,0,0.4200865634637417,4,0.09885919360922926,2,1.0,96,0.14583333333333334,0.17282731474389326,0.14116800102335716,0.9270833333333334,0.3202098063918106
RMD_Factitious Disorder_NoM,PT_Pharmacogenomic Testing_NoM,1.0272906514594577,0.10840403437199547,0.7863545082626925,0,0.0,0,0.1143319787113896,5,0.6666666666666666,96,0.10416666666666667,0.1657842631881601,0.0,0.9479166666666666,0.1055623234298594
RMD_Factitious Disorder_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,1.023512200033587,0.06151419900762506,0.4184018357584447,0,0.0,0,0.11206914430131802,0,0.3333333333333333,93,0.14583333333333334,0.1515564516844128,0.0,0.9270833333333334,0.058369660950044186
RMD_Factitious Disorder_NoM,PT_Prolonged Exposure Therapy_NoM,1.0002715711405372,0.04737805733988653,0.0,0,0.0,0,0.210569143732829,6,0.0,34,0.10416666666666667,0.12365664162059167,0.0,0.9479166666666666,0.0449226465689467
RMD_Factitious Disorder_NoM,PT_Psilocybin Assisted Therapy_NoM,1.0047101764524493,0.02638018744915173,0.16598612697812834,0,0.0,0,0.08035947155664583,2,0.0,96,0.16666666666666666,0.1451454644085189,0.0,0.9166666666666666,0.024295739221312097
RMD_Factitious Disorder_NoM,PT_Psychoeducation Programs_NoM,1.0172633650380343,0.26100796103509905,0.5536260460857338,0,0.35932037698917874,4,0.097669303958656,4,1.0,96,0.1875,0.17153193434449543,0.08947602669060362,0.90625,0.24062191454950463
RMD_Factitious Disorder_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,1.0194189382028969,0.07291074367135122,0.0,0,0.07396791325795204,3,0.1204607365323179,1,0.6666666666666666,96,0.08333333333333333,0.15531579991444544,0.0,0.9583333333333334,0.07122965152632277
RMD_Factitious Disorder_NoM,PT_Reality Testing Techniques_NoM,1.0000001619886496,0.0,0.0,0,0.0,0,0.0,0,0.3333333333333333,33,0.08333333333333333,0.08058094723004484,0.0,0.9583333333333334,0.0
RMD_Factitious Disorder_NoM,PT_Regenerative Medicine Approaches_NoM,1.0850695717410905,0.1572634752957015,0.0,0,0.29643115614414656,2,0.05304323340185673,2,1.0,96,0.08333333333333333,0.13322619173383565,0.024037283561865852,0.9583333333333334,0.16353173629838813
RMD_Factitious Disorder_NoM,PT_Resting State Fmri_NoM,1.080071637304599,0.027839558321065966,0.0,0,0.0,0,0.09279852773688656,1,0.3333333333333333,96,0.14583333333333334,0.12395061619486245,0.0,0.9270833333333334,0.02787620669846545
RMD_Factitious Disorder_NoM,PT_Schema Therapy_NoM,1.00459327517783,0.07033694805657874,0.2776938811424691,0,0.0,0,0.12585544345255018,1,0.6666666666666666,96,0.020833333333333332,0.1433368594601147,0.0,0.9895833333333334,0.06992398308694038
RMD_Factitious Disorder_NoM,PT_Secure Data Storage For Patient Records_NoM,1.002002784087612,0.1754931079955148,0.0,0,0.2532104197815172,6,0.13677426465296008,1,1.0,86,0.020833333333333332,0.11300547298247035,0.06248763501304444,0.9895833333333334,0.17401286839553032
RMD_Factitious Disorder_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,1.0805823001433164,0.06269212624505238,0.709658218000515,0,0.0,0,0.12092984597789617,2,0.0,96,0.14583333333333334,0.17197082692504195,0.0,0.9270833333333334,0.06280433516780307
RMD_Factitious Disorder_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,1.001611747933627,0.2070418774076101,0.22895704944338977,0,0.27153967779347177,4,0.22969265097273525,4,0.6666666666666666,96,0.0625,0.15770321214920374,0.049338665258406356,0.96875,0.20089508995301808
RMD_Factitious Disorder_NoM,PT_Smart Wearable Mental Health Trackers_NoM,1.0290882749541888,0.09252053102179078,0.5606601463578906,0,0.0,0,0.18381062643754914,6,0.3333333333333333,96,0.14583333333333334,0.10138384028676478,0.0,0.9270833333333334,0.08826926704550372
RMD_Factitious Disorder_NoM,PT_Social Skills Training_NoM,1.0507113721957473,0.23365121582445325,0.7513521121319847,1,0.1881707065741098,0,0.2679320662617689,2,0.6666666666666666,96,0.08333333333333333,0.1487278168815449,0.08492339894290835,0.9583333333333334,0.23527082336102784
RMD_Factitious Disorder_NoM,PT_Speech Language Therapy_NoM,1.015639009697811,0.39082583610495547,0.0,0,0.6899599829943494,0,0.17854187501666277,5,1.0,96,0.16666666666666666,0.09653772089435049,0.294288115210605,0.9166666666666666,0.3638598013837929
RMD_Factitious Disorder_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,1.0461637662622818,0.15933812539410433,0.0,0,0.3175293234083315,2,0.0365553996896781,3,1.0,96,0.10416666666666667,0.16303888357810975,0.0,0.9479166666666666,0.15801180600837061
RMD_Factitious Disorder_NoM,PT_Stimulant And Wake Promoting Agents_NoM,1.0471523893326538,0.24781518943867606,0.8809594221291567,0,0.24499011767183523,0,0.22008162702482165,6,0.6666666666666666,96,0.22916666666666666,0.16200958243243674,0.08580560700623932,0.8854166666666666,0.22976586205582167
RMD_Factitious Disorder_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,1.06319290571023,0.1254807406594889,0.0,0,0.2203134831108571,3,0.058532607243562663,2,1.0,96,0.14583333333333334,0.13686992512630042,0.0,0.9270833333333334,0.12368240376298549
RMD_Factitious Disorder_NoM,PT_Transcranial Direct Current Stimulation_NoM,1.0426914853072875,0.20479044725079668,0.6884660956351695,2,0.13008440649596142,6,0.2630309871427921,6,0.6666666666666666,96,0.22916666666666666,0.15972439401250516,0.04506605323829152,0.8854166666666666,0.189065903414141
RMD_Factitious Disorder_NoM,PT_Transcranial Magnetic Stimulation_NoM,1.1,0.1581916318111873,0.5872242085708553,0,0.11880374836542977,4,0.17254633455976853,4,0.6666666666666666,96,0.16666666666666666,0.13701636481975138,0.02117526699143593,0.9166666666666666,0.15950989540961388
RMD_Factitious Disorder_NoM,PT_Transference Focused Psychotherapy_NoM,1.0290188142401149,0.1417836786576696,0.885508082125231,0,0.1517229775207564,0,0.12410971086586878,4,0.3333333333333333,96,0.041666666666666664,0.17913745014725435,0.0,0.9791666666666666,0.14285852970568924
RMD_Factitious Disorder_NoM,PT_Trauma Focused Cbt_NoM,1.0347916744303782,0.0,0.0,0,0.0,0,0.0,0,0.3333333333333333,96,0.08333333333333333,0.11012052393482424,0.0,0.9583333333333334,0.0
RMD_Factitious Disorder_NoM,PT_Vagus Nerve Stimulation_NoM,1.0344644758623411,0.05502254988724878,0.7553507086380553,0,0.0,0,0.015552786593483631,1,0.3333333333333333,96,0.14583333333333334,0.1548337945746764,0.0,0.9270833333333334,0.05276853872338841
RMD_Factitious Disorder_NoM,PT_Virtual Reality Exposure Therapy_NoM,1.0425453297665597,0.32967430643855017,0.45073002526497274,1,0.45118213257320827,2,0.18126520945357594,2,1.0,96,0.125,0.15178133455084672,0.17789297188770345,0.9375,0.3222191329889439
RMD_Factitious Disorder_NoM,PT_Vocal And Speech Biomarkers_NoM,1.0000017982359073,0.07146472678047196,0.0,0,0.15445573717452032,6,0.08376001876038619,6,0.3333333333333333,63,0.041666666666666664,0.11411077153337743,0.0,0.9791666666666666,0.06997600413901581
RMD_Factitious Disorder_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,1.0216952129637111,0.2624149844731375,0.0,0,0.4098933985954839,2,0.17325101134482168,2,1.0,96,0.0625,0.13190324272869355,0.13051174174444394,0.96875,0.2597297542759589
RMD_Fregoli Delusion_NoM,PT_Acceptance And Commitment Therapy_NoM,1.0536709446106818,0.11749258431050857,0.131581873549902,6,0.1517050046015923,0,0.1323681372153412,0,0.6666666666666666,96,0.1875,0.230247327246012,0.0,0.90625,0.1121924108300284
RMD_Fregoli Delusion_NoM,PT_Animal Assisted Therapy_NoM,1.014848791053111,0.23673280392446933,0.6833251581089548,0,0.22638265841549782,0,0.1478402040591107,0,1.0,96,0.14583333333333334,0.15209071239172745,0.08464209153274188,0.9270833333333334,0.22272991654184496
RMD_Fregoli Delusion_NoM,PT_Anticonvulsant Therapy_NoM,1.015357992649623,0.036833392311243836,0.32273266748773594,0,0.0,0,0.05105960381798258,1,0.3333333333333333,78,0.125,0.13966757469983454,0.0,0.9375,0.03506163682464431
RMD_Fregoli Delusion_NoM,PT_Antidepressants_NoM,1.1,0.13293085582586942,0.0,0,0.19900083810455738,5,0.15548144409776105,5,0.6666666666666666,96,0.14583333333333334,0.13750302433536565,0.0,0.9270833333333334,0.13556177901408978
RMD_Fregoli Delusion_NoM,PT_Antipsychotic Medications_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Fregoli Delusion_NoM,PT_Anxiolytic Medications_NoM,1.0946305522726425,0.16916502855658086,0.0,0,0.2561012021083174,5,0.1198210835729734,5,1.0,96,0.0625,0.13942732348780035,0.029737705068780512,0.96875,0.1793865458642916
RMD_Fregoli Delusion_NoM,PT_Art Therapy_NoM,1.00944061982617,0.06761371902276593,0.49083335201696543,0,0.0,0,0.0712291725013835,0,0.6666666666666666,96,0.125,0.1567738768869682,0.0,0.9375,0.06398628228665001
RMD_Fregoli Delusion_NoM,PT_Augmentative Communication Devices_NoM,1.007662969222182,0.17366241579619734,0.31713845915814126,6,0.17939750579551916,6,0.21322705651475354,6,0.6666666666666666,96,0.0625,0.13171337188270854,0.041949043913488804,0.96875,0.1695246484952592
RMD_Fregoli Delusion_NoM,PT_Behavioral Activation Therapy_NoM,1.033268427962096,0.0805474949288975,0.0,0,0.045096003617124396,2,0.13389842955820339,5,1.0,96,0.041666666666666664,0.1520851800142483,0.0,0.9791666666666666,0.08149328380601958
RMD_Fregoli Delusion_NoM,PT_Biofeedback Devices_NoM,1.013836195561733,0.36379092984298567,0.47309715035080396,0,0.5415231555403257,0,0.16176843292168597,1,1.0,96,0.08333333333333333,0.124168044842288,0.23962288500069767,0.9583333333333334,0.353456728446383
RMD_Fregoli Delusion_NoM,PT_Blockchain For Data Protection_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Fregoli Delusion_NoM,PT_Brain Computer Interface_NoM,1.0877539027590606,0.02641827633870421,0.0,0,0.0,0,0.08806092112901404,5,0.3333333333333333,96,0.16666666666666666,0.17051132629679108,0.0,0.9166666666666666,0.02634186792562678
RMD_Fregoli Delusion_NoM,PT_Cbt For Insomnia_NoM,1.0071523670977125,0.4389589892950267,0.6686524918827317,0,0.5046628000274263,5,0.32221217798758156,5,1.0,96,0.25,0.17080642986948577,0.26815255942554095,0.875,0.3868362619863924
RMD_Fregoli Delusion_NoM,PT_Chronotherapy_NoM,1.0193709847062549,0.23295862114491275,0.3582709396813884,0,0.2930236180292493,0,0.24858360731687623,0,0.6666666666666666,96,0.041666666666666664,0.14806879651019483,0.08488982463471792,0.9791666666666666,0.23252394113579478
RMD_Fregoli Delusion_NoM,PT_Closed Loop Neurostimulation_NoM,1.0341383033952762,0.24493486999900752,0.5315639169667024,0,0.41498110831994695,2,0.12005323012925039,2,0.6666666666666666,96,0.1875,0.17313707481289237,0.07179779518611515,0.90625,0.22954998113094902
RMD_Fregoli Delusion_NoM,PT_Clozapine Protocol_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Fregoli Delusion_NoM,PT_Cognitive Assistive Technologies_NoM,1.0014082708103802,0.04291755631739032,0.3093190010607469,0,0.0,0,0.07432096526669067,2,0.3333333333333333,62,0.16666666666666666,0.10361653584912878,0.0,0.9166666666666666,0.0393964962042712
RMD_Fregoli Delusion_NoM,PT_Cognitive Behavioral Therapy_NoM,1.1,0.14095947129556075,0.06326069179787679,0,0.18955288027104475,5,0.10963245776400654,5,1.0,96,0.0625,0.1649923249241117,0.0,0.96875,0.15020993659933193
RMD_Fregoli Delusion_NoM,PT_Cognitive Enhancement Programs_NoM,1.0022514830193818,0.13739464158258566,0.45840054962536225,0,0.05498348638899513,0,0.14847115054444804,5,1.0,85,0.125,0.18750836426100054,0.0,0.9375,0.12909748432974646
RMD_Fregoli Delusion_NoM,PT_Cultural Psychiatry Interventions_NoM,1.0034907519945404,0.36592783417625857,0.34511969800485914,0,0.45520510865431546,1,0.2812745899585127,1,1.0,96,0.10416666666666667,0.12071928711373181,0.24520854706252676,0.9479166666666666,0.3480799267904928
RMD_Fregoli Delusion_NoM,PT_Deep Brain Stimulation_NoM,1.0173657594895331,0.2675506749189825,0.485585964045561,6,0.284063885063222,6,0.20258517830217004,5,1.0,96,0.10416666666666667,0.14578351606761597,0.12176715885136652,0.9479166666666666,0.258019973945529
RMD_Fregoli Delusion_NoM,PT_Dialectical Behavior Therapy_NoM,1.059972421343588,0.06951552243862419,0.2434521213541074,0,0.08456142009620458,0,0.09305651662051886,3,0.3333333333333333,96,0.0625,0.17511391434485007,0.0,0.96875,0.07138189487022573
