Date,Period,Entity,Display_Name,Entity_Type,Trend_For_Plot
2013-09-01,Historical,RMD_Fregoli Delusion,Fregoli Delusion,RMD,0.1440783136495415
2013-09-01,Historical,RMD_Ganser Syndrome,Ganser Syndrome,RMD,0.013866895649790989
2013-09-01,Historical,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,0.15929087435084757
2013-09-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.08780048373321359
2013-09-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.060985273047971446
2013-09-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.22928093513897088
2013-09-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.4811205109687308
2013-09-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.00450587373072488
2013-09-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.4730248868757457
2013-09-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.39003850310026944
2013-09-01,Historical,RMD_Koro,Koro,RMD,0.05350795649329723
2013-09-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.38904656804879567
2013-09-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.4493891115226246
2013-09-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.3656222631277414
2013-09-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.20477899376136044
2013-09-01,Historical,RMD_Palilalia,Palilalia,RMD,0.043883686473167746
2013-09-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.39224026744871066
2013-09-01,Historical,RMD_Pyromania,Pyromania,RMD,0.1711889126355606
2013-09-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.5401945476368524
2013-09-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.0017860858874766518
2013-09-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.4182948430640707
2013-09-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.1915340503669893
2013-09-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.2944047903885027
2013-09-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.4575257607305121
2013-09-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.327786839794928
2013-09-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.0019191807082334922
2013-09-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.010660944143383989
2013-09-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.28282728126083223
2013-09-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.0537028019168031
2013-09-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.06211862969555045
2013-09-01,Historical,PT_Antidepressants,Antidepressants,PT,0.2955889801963093
2013-09-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2013-09-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.285031642234228
2013-09-01,Historical,PT_Art Therapy,Art Therapy,PT,0.11281065674577362
2013-09-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.12660374534625998
2013-09-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.11479532095854839
2013-09-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.09280869255477506
2013-09-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2013-09-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.24466691340710733
2013-09-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.03249568718329989
2013-09-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.031304143348727574
2013-09-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.12872036921594918
2013-09-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2013-09-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.013042401941809962
2013-09-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.24067997595620721
2013-09-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.0002605901379002381
2013-09-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.00019868568892598504
2013-09-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.10640548005569472
2013-09-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.21270136430421627
2013-09-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.01799278471798715
2013-09-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.19584915139742387
2013-09-01,Historical,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,0.036911668002524725
2013-09-01,Historical,PT_Digital Phenotyping,Digital Phenotyping,PT,0.28982736855280045
2013-09-01,Historical,PT_Digital Therapeutics,Digital Therapeutics,PT,0.0
2013-09-01,Historical,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,0.0
2013-09-01,Historical,PT_Electroencephalography,Electroencephalography,PT,0.26235073004150333
2013-09-01,Historical,PT_Emdr Therapy,Emdr Therapy,PT,0.19968856028084458
2013-09-01,Historical,PT_Emotion Regulation Training,Emotion Regulation Training,PT,0.11636796479609299
2013-09-01,Historical,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,0.1310576875708847
2013-09-01,Historical,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,0.0
2013-09-01,Historical,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,0.00030115611075312164
2013-09-01,Historical,PT_Hypnotherapy,Hypnotherapy,PT,0.11452195318132638
2013-09-01,Historical,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,0.08214972408649038
2013-09-01,Historical,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,0.2790430879892899
2013-09-01,Historical,PT_Ketamine Therapy,Ketamine Therapy,PT,2.1919770943915764e-05
2013-09-01,Historical,PT_Light Therapy,Light Therapy,PT,0.04119464108348978
2013-09-01,Historical,PT_Lithium Therapy,Lithium Therapy,PT,0.0030226257822581148
2013-09-01,Historical,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,0.0
2013-09-01,Historical,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,0.18477493582298748
2013-09-01,Historical,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,0.01474728872635431
2013-09-01,Historical,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,0.07214069856584204
2013-09-01,Historical,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,0.03201951411585149
2013-09-01,Historical,PT_Metaverse,Metaverse,PT,0.0
2013-09-01,Historical,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,0.22007977446473798
2013-09-01,Historical,PT_Mood Stabilizers,Mood Stabilizers,PT,0.2920362484093602
2013-09-01,Historical,PT_Motivational Interviewing,Motivational Interviewing,PT,0.30624058450697644
2013-09-01,Historical,PT_Music Therapy,Music Therapy,PT,0.11593905903166345
2013-09-01,Historical,PT_Naltrexone,Naltrexone,PT,0.0666311421566155
2013-09-01,Historical,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,0.22541442176181434
2013-09-01,Historical,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,0.08021879494005185
2013-09-01,Historical,PT_Neurocognitive Training,Neurocognitive Training,PT,0.08909146575018938
2013-09-01,Historical,PT_Neurofeedback Systems,Neurofeedback Systems,PT,0.03515926269108613
2013-09-01,Historical,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,0.22790709933846015
2013-09-01,Historical,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,0.10790246774302159
2013-09-01,Historical,PT_Neuroprotective Agents,Neuroprotective Agents,PT,0.2649857988286988
2013-09-01,Historical,PT_Occupational Therapy,Occupational Therapy,PT,0.2720667982754251
2013-09-01,Historical,PT_Oxytocin Therapy,Oxytocin Therapy,PT,0.014149873070696204
2013-09-01,Historical,PT_Personalized Medicine,Personalized Medicine,PT,0.2437991305363774
2013-09-01,Historical,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,0.028093447784394137
2013-09-01,Historical,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,0.0
2013-09-01,Historical,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,0.0002316301605640254
2013-09-01,Historical,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,0.0
2013-09-01,Historical,PT_Psychoeducation Programs,Psychoeducation Programs,PT,0.07301003447396297
2013-09-01,Historical,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,0.13270007261799377
2013-09-01,Historical,PT_Reality Testing Techniques,Reality Testing Techniques,PT,2.304312444191418e-05
2013-09-01,Historical,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,0.2996222273003872
2013-09-01,Historical,PT_Resting State Fmri,Resting State FMRI,PT,0.17329044835548524
2013-09-01,Historical,PT_Schema Therapy,Schema Therapy,PT,0.05288912959746189
2013-09-01,Historical,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,0.020586106107582505
2013-09-01,Historical,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,0.2963015760897738
2013-09-01,Historical,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,0.0
2013-09-01,Historical,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,0.0
2013-09-01,Historical,PT_Social Skills Training,Social Skills Training,PT,0.24399948542862018
2013-09-01,Historical,PT_Speech Language Therapy,Speech Language Therapy,PT,0.20907256702589233
2013-09-01,Historical,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,0.24203461264764906
2013-09-01,Historical,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,0.10821533179284859
2013-09-01,Historical,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,0.27391618115705596
2013-09-01,Historical,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,0.20189823246584374
2013-09-01,Historical,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,0.27270738522768917
2013-09-01,Historical,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,0.07111014080201311
2013-09-01,Historical,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,0.1588837641140381
2013-09-01,Historical,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,0.040449290722523436
2013-09-01,Historical,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,0.17227186940055186
2013-09-01,Historical,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,0.0
2013-09-01,Historical,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,0.20971951568774536
2013-10-01,Historical,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,0.4366156631922529
2013-10-01,Historical,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,0.4091306707139726
2013-10-01,Historical,RMD_Autosarcophagy,Autosarcophagy,RMD,0.04529207578185788
2013-10-01,Historical,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,0.148639837731272
2013-10-01,Historical,RMD_Boanthropy,Boanthropy,RMD,0.05150178346342802
2013-10-01,Historical,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,0.22169195861154228
2013-10-01,Historical,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,0.323138361510522
2013-10-01,Historical,RMD_Capgras Syndrome,Capgras Syndrome,RMD,0.14318537335377615
2013-10-01,Historical,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,0.29330153820785326
2013-10-01,Historical,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,0.4729596893132693
2013-10-01,Historical,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,0.16308072455913775
2013-10-01,Historical,RMD_Cotard Syndrome,Cotard Syndrome,RMD,0.0428714226894316
2013-10-01,Historical,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,0.4607127891737264
2013-10-01,Historical,RMD_Delusional Disorder,Delusional Disorder,RMD,0.4044209270912229
2013-10-01,Historical,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,0.14336414183168675
2013-10-01,Historical,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,0.1708383583801813
2013-10-01,Historical,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,0.445389583666403
2013-10-01,Historical,RMD_Dissociative Fugue,Dissociative Fugue,RMD,0.08820961610401873
2013-10-01,Historical,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,0.4588854157380231
2013-10-01,Historical,RMD_Erotomania,Erotomania,RMD,0.12905705905106976
2013-10-01,Historical,RMD_Factitious Disorder,Factitious Disorder,RMD,0.3039284202582832
2013-10-01,Historical,RMD_Fregoli Delusion,Fregoli Delusion,RMD,0.1446222938144782
2013-10-01,Historical,RMD_Ganser Syndrome,Ganser Syndrome,RMD,0.012510507952105092
2013-10-01,Historical,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,0.15765545588926022
2013-10-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.0828399988650288
2013-10-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.059271403606896214
2013-10-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.2234925225453645
2013-10-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.47801342919531675
2013-10-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.004357456830058225
2013-10-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.47580498811456623
2013-10-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.3918655961608469
2013-10-01,Historical,RMD_Koro,Koro,RMD,0.051182881949818654
2013-10-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.3806829205669668
2013-10-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.4482528379459179
2013-10-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.34571092844826307
2013-10-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.20588186431025682
2013-10-01,Historical,RMD_Palilalia,Palilalia,RMD,0.04303623232460296
2013-10-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.3921260389720191
2013-10-01,Historical,RMD_Pyromania,Pyromania,RMD,0.17236031888962192
2013-10-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.5435613814655488
2013-10-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.0016074772987289866
2013-10-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.4126959486609512
2013-10-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.1856673427691203
2013-10-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.29291157835628057
2013-10-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.4513795393771786
2013-10-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.33980389838050196
2013-10-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.001727262637410143
2013-10-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.010175116742044176
2013-10-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.28641077605086784
2013-10-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.05037535648022049
2013-10-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.05930594877195122
2013-10-01,Historical,PT_Antidepressants,Antidepressants,PT,0.2953379878523588
2013-10-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2013-10-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.28501341442016254
2013-10-01,Historical,PT_Art Therapy,Art Therapy,PT,0.10826457195479175
2013-10-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.12655318933854118
2013-10-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.11436630657210568
2013-10-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.09333653540687077
2013-10-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2013-10-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.24526959633839804
2013-10-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.03565594627448943
2013-10-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.029324476679610186
2013-10-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.13025396733859781
2013-10-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2013-10-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.014698599894844868
2013-10-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.24157090102044032
2013-10-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.0002345311241102143
2013-10-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.00021047025761694488
2013-10-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.10383749988105413
2013-10-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.2141061748469706
2013-10-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.01680467004460966
2013-10-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.19540689600229966
2013-10-01,Historical,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,0.036139694835270686
2013-10-01,Historical,PT_Digital Phenotyping,Digital Phenotyping,PT,0.2912640748056714
2013-10-01,Historical,PT_Digital Therapeutics,Digital Therapeutics,PT,0.0
2013-10-01,Historical,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,0.0
2013-10-01,Historical,PT_Electroencephalography,Electroencephalography,PT,0.26267449095448325
2013-10-01,Historical,PT_Emdr Therapy,Emdr Therapy,PT,0.19997154120893695
2013-10-01,Historical,PT_Emotion Regulation Training,Emotion Regulation Training,PT,0.11690214105749508
2013-10-01,Historical,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,0.12895164725979594
2013-10-01,Historical,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,0.0
2013-10-01,Historical,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,0.00033069366357644614
2013-10-01,Historical,PT_Hypnotherapy,Hypnotherapy,PT,0.11506445791096795
2013-10-01,Historical,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,0.07831824872042321
2013-10-01,Historical,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,0.2769797676453393
2013-10-01,Historical,PT_Ketamine Therapy,Ketamine Therapy,PT,2.2825942669671664e-05
2013-10-01,Historical,PT_Light Therapy,Light Therapy,PT,0.041776705872039625
2013-10-01,Historical,PT_Lithium Therapy,Lithium Therapy,PT,0.0029824828122926093
2013-10-01,Historical,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,0.0
2013-10-01,Historical,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,0.1836184150331383
2013-10-01,Historical,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,0.015426888338621656
2013-10-01,Historical,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,0.0690362107887197
2013-10-01,Historical,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,0.030473445002918126
2013-10-01,Historical,PT_Metaverse,Metaverse,PT,0.0
2013-10-01,Historical,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,0.22027146513915402
2013-10-01,Historical,PT_Mood Stabilizers,Mood Stabilizers,PT,0.29145910003201636
2013-10-01,Historical,PT_Motivational Interviewing,Motivational Interviewing,PT,0.30614770277418923
2013-10-01,Historical,PT_Music Therapy,Music Therapy,PT,0.11329925357807467
2013-10-01,Historical,PT_Naltrexone,Naltrexone,PT,0.06467682544776931
2013-10-01,Historical,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,0.22255601715077442
2013-10-01,Historical,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,0.07821836326609283
2013-10-01,Historical,PT_Neurocognitive Training,Neurocognitive Training,PT,0.08859827342969713
2013-10-01,Historical,PT_Neurofeedback Systems,Neurofeedback Systems,PT,0.032959575784463846
2013-10-01,Historical,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,0.22766641085433342
2013-10-01,Historical,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,0.10506671889690843
2013-10-01,Historical,PT_Neuroprotective Agents,Neuroprotective Agents,PT,0.26442420884234247
2013-10-01,Historical,PT_Occupational Therapy,Occupational Therapy,PT,0.2720652077568218
2013-10-01,Historical,PT_Oxytocin Therapy,Oxytocin Therapy,PT,0.014849546759537723
2013-10-01,Historical,PT_Personalized Medicine,Personalized Medicine,PT,0.24401454346189105
2013-10-01,Historical,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,0.02763917713271849
2013-10-01,Historical,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,0.0
2013-10-01,Historical,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,0.00020846714450762288
2013-10-01,Historical,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,0.0
2013-10-01,Historical,PT_Psychoeducation Programs,Psychoeducation Programs,PT,0.07027839398216942
2013-10-01,Historical,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,0.12901972403540923
2013-10-01,Historical,PT_Reality Testing Techniques,Reality Testing Techniques,PT,2.0738811997722764e-05
2013-10-01,Historical,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,0.2997133364623577
2013-10-01,Historical,PT_Resting State Fmri,Resting State FMRI,PT,0.17584882869816407
2013-10-01,Historical,PT_Schema Therapy,Schema Therapy,PT,0.04872812983385525
2013-10-01,Historical,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,0.019063767660643927
2013-10-01,Historical,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,0.2956712985111434
2013-10-01,Historical,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,0.0
2013-10-01,Historical,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,0.0
2013-10-01,Historical,PT_Social Skills Training,Social Skills Training,PT,0.24312949515198778
2013-10-01,Historical,PT_Speech Language Therapy,Speech Language Therapy,PT,0.2055436445953172
2013-10-01,Historical,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,0.24211593915965418
2013-10-01,Historical,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,0.11043513298631752
2013-10-01,Historical,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,0.27372999659038905
2013-10-01,Historical,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,0.20121353400471273
2013-10-01,Historical,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,0.27276613528521
2013-10-01,Historical,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,0.06954502415535546
2013-10-01,Historical,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,0.15983613764274837
2013-10-01,Historical,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,0.03824482885352762
2013-10-01,Historical,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,0.17073356941671702
2013-10-01,Historical,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,0.0
2013-10-01,Historical,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,0.21304891103156048
2013-11-01,Historical,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,0.43729354325106384
2013-11-01,Historical,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,0.40756013195869756
2013-11-01,Historical,RMD_Autosarcophagy,Autosarcophagy,RMD,0.04426973384494115
2013-11-01,Historical,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,0.15083237913210673
2013-11-01,Historical,RMD_Boanthropy,Boanthropy,RMD,0.05569521027163359
2013-11-01,Historical,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,0.21797552774621878
2013-11-01,Historical,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,0.3219626666164558
2013-11-01,Historical,RMD_Capgras Syndrome,Capgras Syndrome,RMD,0.14143576811992736
2013-11-01,Historical,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,0.29018305612065876
2013-11-01,Historical,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,0.4714927411518073
2013-11-01,Historical,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,0.15477769051210985
2013-11-01,Historical,RMD_Cotard Syndrome,Cotard Syndrome,RMD,0.045681825759085776
2013-11-01,Historical,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,0.46046188941268695
2013-11-01,Historical,RMD_Delusional Disorder,Delusional Disorder,RMD,0.3972683357950282
2013-11-01,Historical,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,0.13684475457893544
2013-11-01,Historical,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,0.16647553853476685
2013-11-01,Historical,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,0.44664509148584913
2013-11-01,Historical,RMD_Dissociative Fugue,Dissociative Fugue,RMD,0.09086290703559259
2013-11-01,Historical,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,0.46646908951702853
2013-11-01,Historical,RMD_Erotomania,Erotomania,RMD,0.12379558341679112
2013-11-01,Historical,RMD_Factitious Disorder,Factitious Disorder,RMD,0.30707825043302517
2013-11-01,Historical,RMD_Fregoli Delusion,Fregoli Delusion,RMD,0.1463379642344711
2013-11-01,Historical,RMD_Ganser Syndrome,Ganser Syndrome,RMD,0.011259457156894583
