Date,Entity,Display_Name,Entity_Type,Channel,Forecast_Scaled,Forecast_Raw
2028-07-01,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,TDB,1.5604305267333984,16.286304473876953
2028-07-01,RMD_Boanthropy,Boanthropy,RMD,TDB,0.8387026786804199,2.4612009525299072
2028-07-01,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,TDB,1.731389045715332,33.28947448730469
2028-07-01,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,TDB,1.2640390396118164,2.6679787635803223
2028-07-01,RMD_Capgras Syndrome,Capgras Syndrome,RMD,TDB,1.6099181175231934,26.434326171875
2028-07-01,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,TDB,1.7006793022155762,33.39850997924805
2028-07-01,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,TDB,2.044187545776367,415.55267333984375
2028-07-01,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,TDB,1.2930551767349243,3.032606601715088
2028-07-01,RMD_Cotard Syndrome,Cotard Syndrome,RMD,TDB,1.5524919033050537,5.441742420196533
2028-07-01,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,TDB,1.9797958135604858,238.31732177734375
2028-07-01,RMD_Delusional Disorder,Delusional Disorder,RMD,TDB,0.723503589630127,2.6121835708618164
2028-07-01,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,TDB,1.7137353420257568,4.609622001647949
2028-07-01,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,TDB,1.1383495330810547,5.114501953125
2028-07-01,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,TDB,1.6331076622009277,6.285354137420654
2028-07-01,RMD_Dissociative Fugue,Dissociative Fugue,RMD,TDB,1.9052904844284058,38.6591682434082
2028-07-01,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,TDB,1.5617433786392212,52.862098693847656
2028-07-01,RMD_Erotomania,Erotomania,RMD,TDB,1.921694040298462,77.97998809814453
2028-07-01,RMD_Factitious Disorder,Factitious Disorder,RMD,TDB,2.0562167167663574,261.83026123046875
2028-07-01,RMD_Fregoli Delusion,Fregoli Delusion,RMD,TDB,1.0234570503234863,1.782798409461975
2028-07-01,RMD_Ganser Syndrome,Ganser Syndrome,RMD,TDB,2.2377724647521973,12.419953346252441
2028-07-01,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,TDB,2.0511820316314697,145.71200561523438
2028-07-01,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,TDB,1.2957967519760132,17.016613006591797
2028-07-01,RMD_Hypergraphia,Hypergraphia,RMD,TDB,1.0592149496078491,5.21478271484375
2028-07-01,RMD_Hyperthymesia,Hyperthymesia,RMD,TDB,1.948974609375,74.25309753417969
2028-07-01,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,TDB,1.4034886360168457,85.64180755615234
2028-07-01,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,TDB,0.11642961949110031,0.36112701892852783
2028-07-01,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,TDB,1.4365860223770142,17.763797760009766
2028-07-01,RMD_Kleptomania,Kleptomania,RMD,TDB,2.290125846862793,37.24517822265625
2028-07-01,RMD_Koro,Koro,RMD,TDB,1.1324671506881714,3.956019401550293
2028-07-01,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,TDB,1.6742262840270996,10.793964385986328
2028-07-01,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,TDB,1.9978190660476685,344.7989807128906
2028-07-01,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,TDB,1.6025538444519043,99.6426010131836
2028-07-01,RMD_Othello Syndrome,Othello Syndrome,RMD,TDB,1.4501349925994873,18.628986358642578
2028-07-01,RMD_Palilalia,Palilalia,RMD,TDB,0.7726486921310425,2.2967703342437744
2028-07-01,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,TDB,2.2499566078186035,30.494325637817383
2028-07-01,RMD_Pyromania,Pyromania,RMD,TDB,1.7696702480316162,44.67253875732422
2028-07-01,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,TDB,2.1868717670440674,145.77806091308594
2028-07-01,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,TDB,1.305014729499817,2.6877434253692627
2028-07-01,RMD_Rumination Disorder,Rumination Disorder,RMD,TDB,1.8398447036743164,80.77796936035156
2028-07-01,RMD_Savant Syndrome,Savant Syndrome,RMD,TDB,1.125558853149414,14.258736610412598
2028-07-01,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,TDB,1.5562019348144531,92.92312622070312
2028-07-01,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,TDB,1.9770504236221313,210.02032470703125
2028-07-01,RMD_Selective Mutism,Selective Mutism,RMD,TDB,2.5975074768066406,47.40169143676758
2028-07-01,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,TDB,0.9058562517166138,3.383373975753784
2028-07-01,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,TDB,0.6461751461029053,1.2610574960708618
2028-07-01,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,TDB,1.0168545246124268,38.3217658996582
2028-07-01,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,TDB,1.2392120361328125,7.084989547729492
2028-07-01,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,TDB,0.41256123781204224,2.834980010986328
2028-07-01,PT_Antidepressants,Antidepressants,PT,TDB,0.9239394068717957,132.3860626220703
2028-07-01,PT_Antipsychotic Medications,Antipsychotic Medications,PT,TDB,0.004173380322754383,0.004182101227343082
2028-07-01,PT_Anxiolytic Medications,Anxiolytic Medications,PT,TDB,0.889018177986145,77.90218353271484
2028-07-01,PT_Art Therapy,Art Therapy,PT,TDB,0.4126726984977722,3.179596185684204
2028-07-01,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,TDB,0.32190433144569397,0.5624485611915588
2028-07-01,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,TDB,0.5464326739311218,2.1301016807556152
2028-07-01,PT_Biofeedback Devices,Biofeedback Devices,PT,TDB,0.5592324733734131,0.8412070274353027
2028-07-01,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,TDB,0.009291590191423893,0.00933489203453064
2028-07-01,PT_Brain Computer Interface,Brain Computer Interface,PT,TDB,0.9259536862373352,75.47895812988281
2028-07-01,PT_Cbt For Insomnia,Cbt For Insomnia,PT,TDB,1.4161773920059204,3.121335983276367
2028-07-01,PT_Chronotherapy,Chronotherapy,PT,TDB,1.0023975372314453,2.4625864028930664
2028-07-01,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,TDB,1.1658318042755127,26.68032455444336
2028-07-01,PT_Clozapine Protocol,Clozapine Protocol,PT,TDB,0.002310902578756213,0.0023135747760534286
2028-07-01,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,TDB,0.05086322873830795,0.05217897519469261
2028-07-01,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,TDB,0.9340175986289978,150.0535430908203
2028-07-01,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,TDB,0.08244498819112778,0.18268264830112457
2028-07-01,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,TDB,0.16398662328720093,0.17819856107234955
2028-07-01,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,TDB,0.8573066592216492,11.481995582580566
2028-07-01,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,TDB,0.9836544394493103,28.176651000976562
2028-07-01,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,TDB,0.17278699576854706,0.1886128932237625
2028-07-01,PT_Digital Health Tools,Digital Health Tools,PT,TDB,0.7788689136505127,49.94565200805664
2028-07-01,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,TDB,0.10803495347499847,0.19372865557670593
2028-07-01,PT_Digital Phenotyping,Digital Phenotyping,PT,TDB,1.3067421913146973,15.843134880065918
2028-07-01,PT_Digital Therapeutics,Digital Therapeutics,PT,TDB,0.0014128803741186857,0.0014138789847493172
2028-07-01,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,TDB,0.0016321211587637663,0.001633453881368041
2028-07-01,PT_Electroencephalography,Electroencephalography,PT,TDB,0.8607244491577148,203.33314514160156
2028-07-01,PT_Emdr Therapy,Emdr Therapy,PT,TDB,1.001555323600769,28.26808738708496
2028-07-01,PT_Emotion Regulation Training,Emotion Regulation Training,PT,TDB,0.646923840045929,2.0331788063049316
2028-07-01,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,TDB,0.19328099489212036,0.2132236510515213
2028-07-01,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,TDB,0.001726300222799182,0.0017277911538258195
2028-07-01,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,TDB,0.3941780924797058,0.9056381583213806
2028-07-01,PT_Hypnotherapy,Hypnotherapy,PT,TDB,1.054977297782898,21.429725646972656
2028-07-01,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,TDB,0.9916536211967468,16.57096290588379
2028-07-01,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,TDB,0.6312605738639832,4.306710243225098
2028-07-01,PT_Ketamine Therapy,Ketamine Therapy,PT,TDB,1.1007603406906128,18.292741775512695
2028-07-01,PT_Light Therapy,Light Therapy,PT,TDB,0.9923446774482727,13.55328369140625
2028-07-01,PT_Lithium Therapy,Lithium Therapy,PT,TDB,0.0801413282752037,0.09203644096851349
2028-07-01,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,TDB,1.9230269193649292,7.997408866882324
2028-07-01,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,TDB,0.38730499148368835,1.1247639656066895
2028-07-01,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,TDB,0.004907808266580105,0.009979492984712124
2028-07-01,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,TDB,0.8915733098983765,6.384496688842773
2028-07-01,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,TDB,0.40230435132980347,0.7466719746589661
2028-07-01,PT_Metaverse,Metaverse,PT,TDB,0.0021184429060667753,0.002120688557624817
2028-07-01,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,TDB,0.913105845451355,28.178932189941406
2028-07-01,PT_Mood Stabilizers,Mood Stabilizers,PT,TDB,0.9834635853767395,43.182472229003906
2028-07-01,PT_Motivational Interviewing,Motivational Interviewing,PT,TDB,1.0980498790740967,55.92115020751953
2028-07-01,PT_Music Therapy,Music Therapy,PT,TDB,0.814739465713501,10.481549263000488
2028-07-01,PT_Naltrexone,Naltrexone,PT,TDB,1.1475199460983276,17.97895050048828
2028-07-01,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,TDB,0.8130298852920532,23.060983657836914
2028-07-01,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,TDB,0.18110288679599762,0.19853848218917847
2028-07-01,PT_Neurocognitive Training,Neurocognitive Training,PT,TDB,0.7484891414642334,1.3395880460739136
2028-07-01,PT_Neurofeedback Systems,Neurofeedback Systems,PT,TDB,0.32677626609802246,0.38649123907089233
2028-07-01,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,TDB,0.7614798545837402,13.37618637084961
2028-07-01,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,TDB,0.09726586192846298,0.22416463494300842
2028-07-01,PT_Neuroprotective Agents,Neuroprotective Agents,PT,TDB,0.997599184513092,25.624420166015625
2028-07-01,PT_Occupational Therapy,Occupational Therapy,PT,TDB,1.0505127906799316,58.79484558105469
2028-07-01,PT_Oxytocin Therapy,Oxytocin Therapy,PT,TDB,0.9268888235092163,1.5266361236572266
2028-07-01,PT_Personalized Medicine,Personalized Medicine,PT,TDB,0.9223332405090332,325.50848388671875
2028-07-01,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,TDB,1.4159770011901855,12.830787658691406
2028-07-01,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,TDB,0.00031542847864329815,0.00031547824619337916
2028-07-01,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,TDB,0.03262573108077049,0.06861370801925659
2028-07-01,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,TDB,0.0014028071891516447,0.0014037915971130133
2028-07-01,PT_Psychoeducation Programs,Psychoeducation Programs,PT,TDB,0.42158323526382446,0.9709428548812866
2028-07-01,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,TDB,0.331619530916214,0.5996303558349609
2028-07-01,PT_Reality Testing Techniques,Reality Testing Techniques,PT,TDB,-2.9805574740748852e-05,0.0
2028-07-01,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,TDB,0.6807522773742676,21.560550689697266
2028-07-01,PT_Resting State Fmri,Resting State FMRI,PT,TDB,0.7916469573974609,31.32562828063965
2028-07-01,PT_Schema Therapy,Schema Therapy,PT,TDB,1.285571575164795,2.616734504699707
2028-07-01,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,TDB,0.0488743893802166,0.050088439136743546
2028-07-01,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,TDB,0.9542610049247742,61.25758743286133
2028-07-01,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,TDB,-0.0004103884566575289,0.0
2028-07-01,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,TDB,-0.0007553801406174898,0.0
2028-07-01,PT_Social Skills Training,Social Skills Training,PT,TDB,1.0416007041931152,22.835519790649414
2028-07-01,PT_Speech Language Therapy,Speech Language Therapy,PT,TDB,0.5449450612068176,1.0167169570922852
2028-07-01,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,TDB,0.4455224573612213,2.5691144466400146
2028-07-01,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,TDB,1.1528980731964111,35.35798263549805
2028-07-01,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,TDB,0.6214596629142761,9.173157691955566
2028-07-01,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,TDB,0.8318446278572083,33.670440673828125
2028-07-01,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,TDB,0.9466561675071716,184.92071533203125
2028-07-01,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,TDB,1.076388955116272,9.159558296203613
2028-07-01,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,TDB,0.6077525615692139,2.9812865257263184
2028-07-01,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,TDB,1.0694390535354614,13.984877586364746
2028-07-01,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,TDB,0.8636103272438049,6.7576141357421875
2028-07-01,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,TDB,0.0020489327143877745,0.0020510333124548197
2028-07-01,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,TDB,0.5089092254638672,0.9991355538368225
2028-08-01,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,TDB,1.903028130531311,356.2764892578125
2028-08-01,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,TDB,1.2683676481246948,54.713111877441406
2028-08-01,RMD_Autosarcophagy,Autosarcophagy,RMD,TDB,0.6592508554458618,0.9333434104919434
2028-08-01,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,TDB,1.5626922845840454,16.357858657836914
2028-08-01,RMD_Boanthropy,Boanthropy,RMD,TDB,0.8413728475570679,2.474909782409668
2028-08-01,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,TDB,1.733375906944275,33.42885208129883
2028-08-01,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,TDB,1.2677373886108398,2.681952953338623
2028-08-01,RMD_Capgras Syndrome,Capgras Syndrome,RMD,TDB,1.612600326538086,26.58611297607422
2028-08-01,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,TDB,1.702721118927002,33.54494094848633
2028-08-01,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,TDB,2.0454633235931396,417.1238098144531
2028-08-01,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,TDB,1.2963820695877075,3.04710054397583
2028-08-01,RMD_Cotard Syndrome,Cotard Syndrome,RMD,TDB,1.5546177625656128,5.458194255828857
2028-08-01,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,TDB,1.981752634048462,239.61660766601562
2028-08-01,RMD_Delusional Disorder,Delusional Disorder,RMD,TDB,0.7289110422134399,2.647023916244507
2028-08-01,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,TDB,1.7155983448028564,4.620148181915283
2028-08-01,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,TDB,1.141586184501648,5.14606237411499
2028-08-01,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,TDB,1.6356563568115234,6.3079681396484375
2028-08-01,RMD_Dissociative Fugue,Dissociative Fugue,RMD,TDB,1.9068294763565063,38.777244567871094
2028-08-01,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,TDB,1.5647050142288208,53.27082824707031
2028-08-01,RMD_Erotomania,Erotomania,RMD,TDB,1.9227465391159058,78.16919708251953
2028-08-01,RMD_Factitious Disorder,Factitious Disorder,RMD,TDB,2.057734489440918,262.9134216308594
2028-08-01,RMD_Fregoli Delusion,Fregoli Delusion,RMD,TDB,1.0269283056259155,1.7924749851226807
2028-08-01,RMD_Ganser Syndrome,Ganser Syndrome,RMD,TDB,2.2395143508911133,12.44710636138916
2028-08-01,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,TDB,2.0522751808166504,146.10260009765625
2028-08-01,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,TDB,1.2976702451705933,17.092082977294922
2028-08-01,RMD_Hypergraphia,Hypergraphia,RMD,TDB,1.061164140701294,5.235711574554443
2028-08-01,RMD_Hyperthymesia,Hyperthymesia,RMD,TDB,1.9503463506698608,74.48230743408203
2028-08-01,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,TDB,1.4063324928283691,86.42867279052734
2028-08-01,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,TDB,0.1207728236913681,0.376871794462204
2028-08-01,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,TDB,1.4386013746261597,17.841135025024414
2028-08-01,RMD_Kleptomania,Kleptomania,RMD,TDB,2.2916290760040283,37.336761474609375
2028-08-01,RMD_Koro,Koro,RMD,TDB,1.1353014707565308,3.975912570953369
2028-08-01,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,TDB,1.6755411624908447,10.816842079162598
2028-08-01,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,TDB,1.999024748802185,346.02099609375
2028-08-01,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,TDB,1.6046371459960938,100.24778747558594
2028-08-01,RMD_Othello Syndrome,Othello Syndrome,RMD,TDB,1.4518992900848389,18.700212478637695
2028-08-01,RMD_Palilalia,Palilalia,RMD,TDB,0.7736175060272217,2.3017055988311768
2028-08-01,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,TDB,2.249906301498413,30.491893768310547
2028-08-01,RMD_Pyromania,Pyromania,RMD,TDB,1.7706855535507202,44.77278518676758
2028-08-01,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,TDB,2.1868834495544434,145.781982421875
2028-08-01,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,TDB,1.3062307834625244,2.692230701446533
2028-08-01,RMD_Rumination Disorder,Rumination Disorder,RMD,TDB,1.8406727313995361,80.94023132324219
2028-08-01,RMD_Savant Syndrome,Savant Syndrome,RMD,TDB,1.1250859498977661,14.241273880004883
2028-08-01,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,TDB,1.5574822425842285,93.27477264404297
2028-08-01,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,TDB,1.9767417907714844,209.84400939941406
2028-08-01,RMD_Selective Mutism,Selective Mutism,RMD,TDB,2.5966527462005615,47.339942932128906
2028-08-01,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,TDB,0.9061303734779358,3.3853349685668945
2028-08-01,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,TDB,0.6477641463279724,1.2655980587005615
2028-08-01,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,TDB,1.0177098512649536,38.443397521972656
2028-08-01,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,TDB,1.2388404607772827,7.079923629760742
2028-08-01,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,TDB,0.4140377640724182,2.853473424911499
2028-08-01,PT_Antidepressants,Antidepressants,PT,TDB,0.9246971011161804,132.92234802246094
2028-08-01,PT_Antipsychotic Medications,Antipsychotic Medications,PT,TDB,0.005572135094553232,0.005587688647210598
2028-08-01,PT_Anxiolytic Medications,Anxiolytic Medications,PT,TDB,0.8895180821418762,78.09622192382812
2028-08-01,PT_Art Therapy,Art Therapy,PT,TDB,0.4135408401489258,3.192190408706665
2028-08-01,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,TDB,0.32288655638694763,0.5645774602890015
2028-08-01,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,TDB,0.5473306775093079,2.135976552963257
2028-08-01,PT_Biofeedback Devices,Biofeedback Devices,PT,TDB,0.5596903562545776,0.8421275019645691
2028-08-01,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,TDB,0.010824697092175484,0.010883497074246407
2028-08-01,PT_Brain Computer Interface,Brain Computer Interface,PT,TDB,0.9270111918449402,75.85872650146484
2028-08-01,PT_Cbt For Insomnia,Cbt For Insomnia,PT,TDB,1.4152113199234009,3.117356538772583
2028-08-01,PT_Chronotherapy,Chronotherapy,PT,TDB,1.0022541284561157,2.4619710445404053
2028-08-01,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,TDB,1.1654186248779297,26.647768020629883
2028-08-01,PT_Clozapine Protocol,Clozapine Protocol,PT,TDB,0.003696552012115717,0.0037033928092569113
2028-08-01,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,TDB,0.05210971459746361,0.053491320461034775
2028-08-01,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,TDB,0.9346234202384949,150.5459442138672
2028-08-01,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,TDB,0.08340960741043091,0.18500666320323944
2028-08-01,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,TDB,0.1647048145532608,0.17904503643512726
2028-08-01,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,TDB,0.8574533462524414,11.487385749816895
2028-08-01,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,TDB,0.9839001297950745,28.201244354248047
2028-08-01,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,TDB,0.17411789298057556,0.19019587337970734
2028-08-01,PT_Digital Health Tools,Digital Health Tools,PT,TDB,0.7797975540161133,50.184974670410156
2028-08-01,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,TDB,0.10995756089687347,0.1974964737892151
2028-08-01,PT_Digital Phenotyping,Digital Phenotyping,PT,TDB,1.3064321279525757,15.831850051879883
2028-08-01,PT_Digital Therapeutics,Digital Therapeutics,PT,TDB,0.002796268556267023,0.0028001819737255573
2028-08-01,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,TDB,0.003007518593221903,0.0030120457522571087
2028-08-01,PT_Electroencephalography,Electroencephalography,PT,TDB,0.8615171313285828,204.33673095703125
2028-08-01,PT_Emdr Therapy,Emdr Therapy,PT,TDB,1.0018627643585205,28.298442840576172
2028-08-01,PT_Emotion Regulation Training,Emotion Regulation Training,PT,TDB,0.6476521492004395,2.0369701385498047
2028-08-01,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,TDB,0.1949152648448944,0.2152080088853836
2028-08-01,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,TDB,0.0030496553517878056,0.0030543103348463774
2028-08-01,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,TDB,0.3946077525615692,0.9069780111312866
2028-08-01,PT_Hypnotherapy,Hypnotherapy,PT,TDB,1.0546059608459473,21.405181884765625
2028-08-01,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,TDB,0.9913154244422913,16.553794860839844
2028-08-01,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,TDB,0.6320385336875916,4.317636489868164
2028-08-01,PT_Ketamine Therapy,Ketamine Therapy,PT,TDB,1.0999841690063477,18.252521514892578
2028-08-01,PT_Light Therapy,Light Therapy,PT,TDB,0.9919418096542358,13.537473678588867
2028-08-01,PT_Lithium Therapy,Lithium Therapy,PT,TDB,0.08133602887392044,0.09347070008516312
2028-08-01,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,TDB,1.9214849472045898,7.981572151184082
2028-08-01,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,TDB,0.3887225091457367,1.130632996559143
2028-08-01,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,TDB,0.006230630911886692,0.012686305679380894
2028-08-01,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,TDB,0.890653133392334,6.369274139404297
2028-08-01,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,TDB,0.4027502238750458,0.7477519512176514
2028-08-01,PT_Metaverse,Metaverse,PT,TDB,0.0034682811237871647,0.0034743028227239847
2028-08-01,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,TDB,0.9138411283493042,28.258298873901367
2028-08-01,PT_Mood Stabilizers,Mood Stabilizers,PT,TDB,0.983656644821167,43.21533966064453
2028-08-01,PT_Motivational Interviewing,Motivational Interviewing,PT,TDB,1.0978611707687378,55.88164520263672
2028-08-01,PT_Music Therapy,Music Therapy,PT,TDB,0.8144327402114868,10.471003532409668
2028-08-01,PT_Naltrexone,Naltrexone,PT,TDB,1.1463921070098877,17.92412567138672
2028-08-01,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,TDB,0.8130604028701782,23.063858032226562
2028-08-01,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,TDB,0.18217021226882935,0.19981840252876282
2028-08-01,PT_Neurocognitive Training,Neurocognitive Training,PT,TDB,0.7487990856170654,1.34041166305542
2028-08-01,PT_Neurofeedback Systems,Neurofeedback Systems,PT,TDB,0.32763901352882385,0.38768795132637024
