node,category,horizon,window_index,t_index,forecast,ci_95,lower,upper,actual,recal_horizon,recal_category,recal_group,recal_scale
PT_Traditional & Alternative Medicine Approaches,PT,1,7,256,6.54142951965332,0.9711627960205068,5.570266723632813,7.512592315673827,84.60741424560547,1,PT,H1|PT,12.0
PT_Transcranial Magnetic Stimulation,PT,1,7,256,106.4147720336914,16.331222534179688,90.08354949951172,122.7459945678711,100.7048568725586,1,PT,H1|PT,12.0
PT_Trauma-Focused CBT,PT,1,7,256,2.299715042114258,0.2884798049926752,2.0112352371215825,2.588194847106933,9.01287841796875,1,PT,H1|PT,12.0
PT_Virtual Reality Exposure Therapy,PT,1,7,256,6.037466049194336,0.6667442321777339,5.370721817016602,6.70421028137207,9.039642333984377,1,PT,H1|PT,12.0
PT_Voxel-based Lesion-Symptom Mapping,PT,1,7,256,0.9251858592033386,0.5161814689636224,0.40900439023971624,1.441367328166961,1.19054913520813,1,PT,H1|PT,12.0
RMD_Anorexia nervosa,RMD,1,7,256,59.861083984375,7.2867279052734375,52.57435607910156,67.14781188964844,142.71176147460938,1,RMD,H1|RMD,12.0
RMD_Antisocial Personality Disorder,RMD,1,7,256,60.57872772216797,7.811004638671875,52.767723083496094,68.38973236083984,66.45952606201172,1,RMD,H1|RMD,12.0
RMD_Autosarcophagy,RMD,1,7,256,2.1549532413482666,0.5233912467956532,1.6315619945526134,2.67834448814392,11.284724235534668,1,RMD,H1|RMD,12.0
RMD_Avoidant Personality,RMD,1,7,256,17.969261169433594,1.8435974121093743,16.12566375732422,19.81285858154297,62.558326721191406,1,RMD,H1|RMD,12.0
RMD_Boanthropy,RMD,1,7,256,13.863890647888184,5.738462448120116,8.125428199768066,19.6023530960083,28.79734992980957,1,RMD,H1|RMD,12.0
RMD_Body Integrity Dysphoria,RMD,1,7,256,19.620994567871094,1.81182861328125,17.809165954589844,21.432823181152344,17.683942794799805,1,RMD,H1|RMD,12.0
RMD_Brief Psychotic,RMD,1,7,256,41.11387252807617,7.443351745605469,33.6705207824707,48.55722427368164,53.69985580444336,1,RMD,H1|RMD,12.0
RMD_Capgras,RMD,1,7,256,19.701934814453125,1.2088966369628904,18.493038177490234,20.910831451416016,35.64354705810547,1,RMD,H1|RMD,12.0
RMD_Childhood Disintegrative Disorder,RMD,1,7,256,26.01404571533203,2.916183471679687,23.097862243652344,28.93022918701172,29.12471389770508,1,RMD,H1|RMD,12.0
RMD_Circadian Rhythm Sleep-Wake,RMD,1,7,256,1.2039505243301392,0.23105263710021962,0.9728978872299195,1.4350031614303589,2.238288640975952,1,RMD,H1|RMD,12.0
RMD_Cyclothymic,RMD,1,7,256,87.29161834716797,6.0344696044921875,81.25714874267578,93.32608795166016,111.33458709716795,1,RMD,H1|RMD,12.0
RMD_Delusional,RMD,1,7,256,16.23621940612793,2.2476425170898438,13.988576889038086,18.483861923217773,183.36245727539065,1,RMD,H1|RMD,12.0
RMD_Dementia pugilistica,RMD,1,7,256,14.632606506347656,16.281715393066406,-1.64910888671875,30.914321899414062,26.03403854370117,1,RMD,H1|RMD,12.0
RMD_Diogenes,RMD,1,7,256,30.33677291870117,1.1544456481933585,29.18232727050781,31.491218566894528,53.93877410888672,1,RMD,H1|RMD,12.0
RMD_Disinhibited Social Engagement,RMD,1,7,256,4.211093425750732,1.0224008560180655,3.188692569732667,5.233494281768798,13.724225997924805,1,RMD,H1|RMD,12.0
RMD_Dissociative Fugue,RMD,1,7,256,20.80799865722656,0.6363487243652339,20.171649932861325,21.444347381591793,33.89501953125,1,RMD,H1|RMD,12.0
RMD_Ekbom,RMD,1,7,256,39.55436325073242,5.16265869140625,34.39170455932617,44.71702194213867,64.55075073242188,1,RMD,H1|RMD,12.0
RMD_Erotomanic,RMD,1,7,256,27.249610900878903,5.069847106933594,22.17976379394531,32.3194580078125,34.831329345703125,1,RMD,H1|RMD,12.0
RMD_Factitious,RMD,1,7,256,69.95706176757812,3.4113922119140625,66.54566955566406,73.36845397949219,109.94017028808594,1,RMD,H1|RMD,12.0
RMD_Fregoli Delusion,RMD,1,7,256,20.20470428466797,8.395694732666016,11.809009552001953,28.600399017333984,25.757726669311523,1,RMD,H1|RMD,12.0
RMD_Ganser,RMD,1,7,256,16.12044906616211,10.702966690063477,5.417482376098633,26.823415756225586,20.105297088623047,1,RMD,H1|RMD,12.0
RMD_Hallucinogen-Induced Psychotic,RMD,1,7,256,24.212736129760746,9.331352233886719,14.881383895874027,33.54408836364746,60.29997253417969,1,RMD,H1|RMD,12.0
RMD_Histrionic Personality,RMD,1,7,256,20.90968132019043,1.1258697509765616,19.783811569213867,22.035551071166992,29.980743408203125,1,RMD,H1|RMD,12.0
RMD_Hypergraphia,RMD,1,7,256,14.287522315979004,6.788715362548828,7.498806953430176,21.076237678527832,12.705207824707031,1,RMD,H1|RMD,12.0
RMD_Hyperthymesia,RMD,1,7,256,29.411909103393555,32.1126594543457,-2.7007503509521484,61.52456855773926,59.877540588378906,1,RMD,H1|RMD,12.0
RMD_Impulse Control,RMD,1,7,256,17.779542922973633,2.741329193115234,15.038213729858398,20.520872116088867,27.599180221557617,1,RMD,H1|RMD,12.0
RMD_Intermetamorphosis,RMD,1,7,256,1.031096339225769,0.19405174255371,0.837044596672059,1.225148081779479,2.566464900970459,1,RMD,H1|RMD,12.0
RMD_Kleine-Levin,RMD,1,7,256,4.098299026489258,0.3250293731689452,3.7732696533203125,4.423328399658203,15.917545318603516,1,RMD,H1|RMD,12.0
RMD_Kleptomania,RMD,1,7,256,53.081817626953125,10.043563842773438,43.03825378417969,63.12538146972656,60.742794036865234,1,RMD,H1|RMD,12.0
RMD_Landau-Kleffner,RMD,1,7,256,1.7528316974639893,0.4404151439666748,1.3124165534973145,2.193246841430664,1.629564881324768,1,RMD,H1|RMD,12.0
RMD_Narcissistic Personality,RMD,1,7,256,38.86817169189453,8.495635986328125,30.372535705566406,47.363807678222656,41.024452209472656,1,RMD,H1|RMD,12.0
RMD_Olfactory Reference,RMD,1,7,256,27.804224014282227,19.600559234619137,8.20366477966309,47.40478324890137,54.650238037109375,1,RMD,H1|RMD,12.0
RMD_Othello,RMD,1,7,256,49.38449478149414,9.829513549804688,39.55498123168945,59.21400833129883,53.44917678833008,1,RMD,H1|RMD,12.0
RMD_Palilalia,RMD,1,7,256,38.97452926635742,15.446823120117188,23.527706146240234,54.42135238647461,61.703407287597656,1,RMD,H1|RMD,12.0
RMD_Paramnesia,RMD,1,7,256,1.227484941482544,0.14204907417297358,1.0854358673095703,1.3695340156555176,13.97762680053711,1,RMD,H1|RMD,12.0
RMD_Postpartum Psychosis,RMD,1,7,256,20.014265060424805,0.75439453125,19.259870529174805,20.768659591674805,37.75559616088867,1,RMD,H1|RMD,12.0
RMD_Psychogenic Amnesia,RMD,1,7,256,37.97016143798828,0.6697998046875,37.30036163330078,38.63996124267578,78.40276336669922,1,RMD,H1|RMD,12.0
RMD_Pyromania,RMD,1,7,256,45.57119369506836,7.376060485839844,38.195133209228516,52.9472541809082,45.98985290527344,1,RMD,H1|RMD,12.0
RMD_Reactive Attachment,RMD,1,7,256,52.05547332763672,6.127143859863281,45.92832946777344,58.1826171875,33.854000091552734,1,RMD,H1|RMD,12.0
RMD_Reduplicative Paramnesia,RMD,1,7,256,15.323392868041992,9.145551681518555,6.1778411865234375,24.468944549560547,16.591228485107422,1,RMD,H1|RMD,12.0
RMD_Rumination,RMD,1,7,256,24.142059326171875,3.0145454406738272,21.127513885498047,27.156604766845703,68.20037078857422,1,RMD,H1|RMD,12.0
RMD_Savant,RMD,1,7,256,54.10661315917969,3.5185317993164062,50.58808135986328,57.625144958496094,127.19821166992188,1,RMD,H1|RMD,12.0
RMD_Schizoaffective,RMD,1,7,256,73.31461334228516,7.494781494140625,65.81983184814453,80.80939483642578,161.47842407226562,1,RMD,H1|RMD,12.0
RMD_Schizotypal Personality,RMD,1,7,256,14.176505088806152,0.5148124694824212,13.66169261932373,14.691317558288574,48.03732299804688,1,RMD,H1|RMD,12.0
RMD_Selective Mutism,RMD,1,7,256,60.06331634521485,1.32147216796875,58.7418441772461,61.3847885131836,102.03880310058594,1,RMD,H1|RMD,12.0
RMD_Stendhal,RMD,1,7,256,29.04814910888672,2.4085464477539062,26.639602661132812,31.456695556640625,66.328125,1,RMD,H1|RMD,12.0
RMD_Walking Corpse,RMD,1,7,256,5.269191741943359,1.5144538879394531,3.7547378540039062,6.7836456298828125,12.50926685333252,1,RMD,H1|RMD,12.0
RMD_koro,RMD,1,7,256,14.778411865234377,1.8954734802246085,12.88293838500977,16.673885345458984,17.483980178833008,1,RMD,H1|RMD,12.0
Global_Disaster_Total,Other,1,8,257,33.16217803955078,1.3419570922851554,31.820220947265625,34.50413513183594,32.00992584228516,1,Other,H1|Other,12.0
Global_Holidays_Average,Other,1,8,257,1.297870397567749,0.0445067882537832,1.2533636093139657,1.3423771858215323,1.310796856880188,1,Other,H1|Other,12.0
Global_Holidays_Total,Other,1,8,257,46.58675765991211,1.378829956054687,45.20792770385742,47.9655876159668,47.19542694091797,1,Other,H1|Other,12.0
PT_Animal-Assisted Interventions,PT,1,8,257,4.147185802459717,0.8591566085815427,3.288029193878174,5.00634241104126,14.724799156188965,1,PT,H1|PT,12.0
PT_Antidepressants,PT,1,8,257,76.97048950195312,7.737213134765625,69.2332763671875,84.70770263671875,144.81822204589844,1,PT,H1|PT,12.0
PT_Antipsychotic Medications,PT,1,8,257,50.607177734375,3.2768783569335938,47.330299377441406,53.884056091308594,78.88735961914062,1,PT,H1|PT,12.0
PT_Behavioral Activation Therapy,PT,1,8,257,3.8615236282348633,0.3623785972595208,3.4991450309753427,4.223902225494384,96.4095458984375,1,PT,H1|PT,12.0
PT_Benzodiazepines,PT,1,8,257,38.14717864990234,2.5948104858398438,35.55236816406249,40.74198913574218,67.878173828125,1,PT,H1|PT,12.0
PT_Biofeedback Devices,PT,1,8,257,0.7337650060653687,0.10669076442718439,0.6270742416381843,0.840455770492553,1.4022884368896484,1,PT,H1|PT,12.0
PT_Brain Stimulation Technologies,PT,1,8,257,0.7245972156524658,0.314083099365234,0.41051411628723183,1.0386803150176998,1.0895730257034302,1,PT,H1|PT,12.0
PT_Brain-Computer Interface,PT,1,8,257,17.534778594970703,0.7557907104492179,16.778987884521484,18.290569305419922,18.53687286376953,1,PT,H1|PT,12.0
PT_Cognitive Behavioral Therapy,PT,1,8,257,66.57078552246094,9.568267822265625,57.00251770019531,76.13905334472656,40.77791976928711,1,PT,H1|PT,12.0
PT_Cognitive Enhancement Programs,PT,1,8,257,0.0349666066467762,0.0354342386126508,-0.00046763196587459865,0.070400845259427,0.0749991908669471,1,PT,H1|PT,12.0
PT_Cognitive Technologies,PT,1,8,257,8.88341236114502,3.6794872283935547,5.203925132751465,12.562899589538574,18.157451629638672,1,PT,H1|PT,12.0
PT_Creative Arts Therapies,PT,1,8,257,4.682936191558838,0.5370111465454093,4.145925045013429,5.219947338104247,15.942740440368652,1,PT,H1|PT,12.0
PT_Dietary Interventions & Supplements,PT,1,8,257,0.1587419658899307,0.041974514722824,0.1167674511671067,0.2007164806127547,0.2270917147397995,1,PT,H1|PT,12.0
PT_Digital Health Tools,PT,1,8,257,6.179791450500488,0.9889097213745107,5.1908817291259775,7.168701171874999,103.13539123535156,1,PT,H1|PT,12.0
PT_Digital Imaging Technologies for Brain Scanning,PT,1,8,257,0.321088433265686,0.045527815818786004,0.27556061744689997,0.366616249084472,0.7491349577903748,1,PT,H1|PT,12.0
PT_Electroencephalography,PT,1,8,257,41.94078826904297,5.193260192871094,36.747528076171875,47.13404846191406,18.044517517089844,1,PT,H1|PT,12.0
PT_Exposure Therapy,PT,1,8,257,4.088452339172363,0.5073194503784172,3.581132888793946,4.59577178955078,17.095706939697266,1,PT,H1|PT,12.0
PT_Expressive Writing & Journaling,PT,1,8,257,0.8433513641357422,0.1720590591430656,0.6712923049926766,1.0154104232788077,1.86514675617218,1,PT,H1|PT,12.0
PT_Eye Movement Desensitization and Reprocessing,PT,1,8,257,8.093785285949707,1.55262279510498,6.541162490844727,9.646408081054688,10.91193675994873,1,PT,H1|PT,12.0
PT_Genetic Testing,PT,1,8,257,3.6865639686584473,0.4552659988403316,3.2312979698181157,4.141829967498779,8.033340454101562,1,PT,H1|PT,12.0
PT_Interpersonal Psychotherapy,PT,1,8,257,15.585798263549805,1.085832595825195,14.49996566772461,16.671630859375,13.83108615875244,1,PT,H1|PT,12.0
PT_Meditation and Relaxation Techniques,PT,1,8,257,1.8279814720153809,0.2564134597778316,1.5715680122375493,2.0843949317932124,5.924722194671631,1,PT,H1|PT,12.0
PT_Metaverse,PT,1,8,257,10.037915229797363,1.2292270660400386,8.808688163757324,11.267142295837402,106.57125854492188,1,PT,H1|PT,12.0
PT_Mindfulness-Based Stress Reduction,PT,1,8,257,31.518693923950195,5.028545379638671,26.490148544311523,36.54723930358887,37.04668426513672,1,PT,H1|PT,12.0
PT_Mood Stabilizers,PT,1,8,257,26.03871726989746,3.5351943969726562,22.503522872924805,29.573911666870117,145.255615234375,1,PT,H1|PT,12.0
PT_Neurocognitive Training,PT,1,8,257,1.552784442901611,0.669750452041626,0.8830339908599851,2.2225348949432373,3.0314483642578125,1,PT,H1|PT,12.0
PT_Neurofeedback Systems,PT,1,8,257,0.3149044811725616,0.0462627410888664,0.2686417400836952,0.361167222261428,0.7472807168960571,1,PT,H1|PT,12.0
PT_Neuromodulation Techniques,PT,1,8,257,3.670699596405029,0.2691149711608884,3.4015846252441406,3.939814567565917,11.227411270141602,1,PT,H1|PT,12.0
PT_Neuroprotective Agents,PT,1,8,257,10.070197105407717,0.7747993469238277,9.295397758483888,10.844996452331545,8.856554985046387,1,PT,H1|PT,12.0
PT_Peer Support Programs & Online Communities,PT,1,8,257,-0.0443276762962341,0.65646269917488,-0.7007903754711141,0.6121350228786459,0.0017271499382331,1,PT,H1|PT,12.0
PT_Personalized Medicine,PT,1,8,257,85.38245391845703,40.5194091796875,44.86304473876953,125.90186309814453,128.26992797851562,1,PT,H1|PT,12.0
PT_Privacy-Preserving AI in Digital Mental Health,PT,1,8,257,0.1660581976175308,0.004031628370284,0.1620265692472468,0.1700898259878148,6.039482116699219,1,PT,H1|PT,12.0
PT_Psychoeducation Programs,PT,1,8,257,0.8968342542648315,0.05519950389861959,0.8416347503662119,0.9520337581634511,2.4473721981048584,1,PT,H1|PT,12.0
PT_Psychophysiological Metrics for Treatment Response,PT,1,8,257,2.2745680809021,0.3009352684020996,1.9736328125000004,2.5755033493041997,7.513986587524414,1,PT,H1|PT,12.0
PT_Regenerative Medicine Approaches,PT,1,8,257,2.8861632347106934,0.5907783508300777,2.2953848838806157,3.476941585540771,3.9648685455322266,1,PT,H1|PT,12.0
PT_Resting-state Functional Magnetic Resonance Imaging,PT,1,8,257,12.687454223632812,6.904352188110352,5.783102035522461,19.591806411743164,31.467927932739254,1,PT,H1|PT,12.0
PT_Selective Serotonin Reuptake Inhibitors,PT,1,8,257,24.721410751342773,6.514812469482422,18.20659828186035,31.236223220825195,23.71540069580078,1,PT,H1|PT,12.0
PT_Social Skills Training,PT,1,8,257,0.3286322653293609,0.10363572835922161,0.2249965369701393,0.4322679936885825,0.2034063637256622,1,PT,H1|PT,12.0
PT_Stem Cell Therapy for Neurological Disorders,PT,1,8,257,2.490812301635742,0.2721147537231444,2.2186975479125977,2.7629270553588867,5.745884895324707,1,PT,H1|PT,12.0
PT_Traditional & Alternative Medicine Approaches,PT,1,8,257,6.481879711151123,0.8028802871704092,5.678999423980714,7.284759998321532,85.1260986328125,1,PT,H1|PT,12.0
PT_Transcranial Magnetic Stimulation,PT,1,8,257,99.28939056396484,17.491607666015625,81.79778289794922,116.78099822998047,93.92849731445312,1,PT,H1|PT,12.0
PT_Trauma-Focused CBT,PT,1,8,257,2.338604688644409,0.3503179550170896,1.9882867336273196,2.688922643661499,8.611846923828125,1,PT,H1|PT,12.0
PT_Virtual Reality Exposure Therapy,PT,1,8,257,6.093343734741211,0.5748338699340816,5.518509864807129,6.668177604675293,9.35647201538086,1,PT,H1|PT,12.0
PT_Voxel-based Lesion-Symptom Mapping,PT,1,8,257,0.9289801120758056,0.44588363170623724,0.4830964803695683,1.3748637437820428,1.161841869354248,1,PT,H1|PT,12.0
RMD_Anorexia nervosa,RMD,1,8,257,59.87086486816406,5.6617584228515625,54.2091064453125,65.53262329101562,141.25125122070312,1,RMD,H1|RMD,12.0
RMD_Antisocial Personality Disorder,RMD,1,8,257,60.680084228515625,9.188758850097656,51.49132537841797,69.86884307861328,65.08749389648438,1,RMD,H1|RMD,12.0
RMD_Autosarcophagy,RMD,1,8,257,2.199176788330078,0.7002210617065427,1.4989557266235354,2.899397850036621,10.38194465637207,1,RMD,H1|RMD,12.0
RMD_Avoidant Personality,RMD,1,8,257,18.04844093322754,2.94488525390625,15.103555679321289,20.99332618713379,63.83399963378906,1,RMD,H1|RMD,12.0
RMD_Boanthropy,RMD,1,8,257,13.623339653015137,5.7232418060302725,7.900097846984864,19.34658145904541,27.93355941772461,1,RMD,H1|RMD,12.0
RMD_Body Integrity Dysphoria,RMD,1,8,257,19.41324806213379,2.031246185302734,17.382001876831055,21.444494247436523,17.229225158691406,1,RMD,H1|RMD,12.0
RMD_Brief Psychotic,RMD,1,8,257,41.5838508605957,6.785041809082031,34.79880905151367,48.368892669677734,52.843868255615234,1,RMD,H1|RMD,12.0
RMD_Capgras,RMD,1,8,257,19.66678810119629,1.2822303771972647,18.384557723999023,20.949018478393555,36.79206466674805,1,RMD,H1|RMD,12.0
RMD_Childhood Disintegrative Disorder,RMD,1,8,257,25.040987014770508,2.257003784179687,22.78398323059082,27.297990798950195,28.71473503112793,1,RMD,H1|RMD,12.0
RMD_Circadian Rhythm Sleep-Wake,RMD,1,8,257,1.28371262550354,0.23128008842468162,1.0524325370788583,1.5149927139282218,2.152117729187012,1,RMD,H1|RMD,12.0
RMD_Cyclothymic,RMD,1,8,257,87.5185775756836,6.3870849609375,81.1314926147461,93.9056625366211,111.64838409423828,1,RMD,H1|RMD,12.0
RMD_Delusional,RMD,1,8,257,16.789306640625,2.3413467407226562,14.447959899902344,19.130653381347656,184.8995361328125,1,RMD,H1|RMD,12.0
RMD_Dementia pugilistica,RMD,1,8,257,14.445928573608398,15.122526168823242,-0.6765975952148438,29.56845474243164,24.111316680908203,1,RMD,H1|RMD,12.0
RMD_Diogenes,RMD,1,8,257,30.28979110717773,0.9427871704101553,29.347003936767575,31.232578277587887,53.06366729736328,1,RMD,H1|RMD,12.0
RMD_Disinhibited Social Engagement,RMD,1,8,257,4.2248945236206055,1.3013134002685536,2.9235811233520517,5.526207923889159,13.546279907226562,1,RMD,H1|RMD,12.0
RMD_Dissociative Fugue,RMD,1,8,257,20.829648971557617,0.7440032958984372,20.08564567565918,21.573652267456055,33.02341842651367,1,RMD,H1|RMD,12.0
RMD_Ekbom,RMD,1,8,257,39.91927719116211,6.523040771484375,33.396236419677734,46.442317962646484,64.34671020507812,1,RMD,H1|RMD,12.0
RMD_Erotomanic,RMD,1,8,257,27.13141441345215,6.415615081787109,20.71579933166504,33.54702949523926,33.94289779663086,1,RMD,H1|RMD,12.0
RMD_Factitious,RMD,1,8,257,69.8054428100586,3.2446746826171875,66.5607681274414,73.05011749267578,106.824951171875,1,RMD,H1|RMD,12.0
RMD_Fregoli Delusion,RMD,1,8,257,20.065582275390625,8.83890151977539,11.226680755615234,28.904483795166016,25.605073928833008,1,RMD,H1|RMD,12.0
RMD_Ganser,RMD,1,8,257,15.245079040527344,6.752071380615234,8.49300765991211,21.997150421142578,20.237682342529297,1,RMD,H1|RMD,12.0
RMD_Hallucinogen-Induced Psychotic,RMD,1,8,257,24.301387786865234,15.777763366699219,8.523624420166016,40.07915115356445,59.98544692993164,1,RMD,H1|RMD,12.0
RMD_Histrionic Personality,RMD,1,8,257,20.90811920166016,0.9556732177734372,19.952445983886722,21.863792419433597,30.329647064208984,1,RMD,H1|RMD,12.0
RMD_Hypergraphia,RMD,1,8,257,14.686769485473633,4.903181076049805,9.783588409423828,19.589950561523438,12.488791465759276,1,RMD,H1|RMD,12.0
RMD_Hyperthymesia,RMD,1,8,257,29.29554748535156,26.961376190185547,2.334171295166012,56.25692367553711,60.891414642333984,1,RMD,H1|RMD,12.0
RMD_Impulse Control,RMD,1,8,257,18.145936965942383,2.2792739868164062,15.866662979125977,20.42521095275879,26.75124168395996,1,RMD,H1|RMD,12.0
RMD_Intermetamorphosis,RMD,1,8,257,0.9878058433532716,0.1533368825912472,0.8344689607620244,1.1411427259445188,2.361147880554199,1,RMD,H1|RMD,12.0
RMD_Kleine-Levin,RMD,1,8,257,4.106992244720459,0.342126846313476,3.764865398406983,4.449119091033935,15.444144248962402,1,RMD,H1|RMD,12.0
RMD_Kleptomania,RMD,1,8,257,53.39438247680664,10.077484130859375,43.316898345947266,63.471866607666016,60.02384567260742,1,RMD,H1|RMD,12.0
RMD_Landau-Kleffner,RMD,1,8,257,1.8923085927963257,0.48209381103515514,1.4102147817611705,2.374402403831481,1.541823387145996,1,RMD,H1|RMD,12.0
RMD_Narcissistic Personality,RMD,1,8,257,41.15300750732422,7.6023101806640625,33.550697326660156,48.75531768798828,43.98461151123047,1,RMD,H1|RMD,12.0
RMD_Olfactory Reference,RMD,1,8,257,27.93231773376465,23.032024383544925,4.900293350219723,50.96434211730957,54.99820327758789,1,RMD,H1|RMD,12.0
RMD_Othello,RMD,1,8,257,50.1995964050293,12.619033813476562,37.580562591552734,62.81863021850586,52.9575080871582,1,RMD,H1|RMD,12.0
RMD_Palilalia,RMD,1,8,257,39.22718048095703,10.947006225585936,28.280174255371094,50.17418670654297,61.88713836669922,1,RMD,H1|RMD,12.0
RMD_Paramnesia,RMD,1,8,257,1.283983588218689,0.187791109085082,1.0961924791336068,1.471774697303771,14.340778350830078,1,RMD,H1|RMD,12.0
RMD_Postpartum Psychosis,RMD,1,8,257,20.057714462280277,0.7614669799804679,19.29624748229981,20.819181442260746,37.05514907836914,1,RMD,H1|RMD,12.0
RMD_Psychogenic Amnesia,RMD,1,8,257,37.95675659179688,0.5289688110351551,37.427787780761726,38.48572540283204,77.810546875,1,RMD,H1|RMD,12.0
RMD_Pyromania,RMD,1,8,257,45.90202331542969,4.362762451171874,41.53926086425781,50.26478576660156,45.316932678222656,1,RMD,H1|RMD,12.0
RMD_Reactive Attachment,RMD,1,8,257,51.57838439941406,5.391014099121094,46.18737030029297,56.969398498535156,33.08512496948242,1,RMD,H1|RMD,12.0
RMD_Reduplicative Paramnesia,RMD,1,8,257,15.982940673828123,7.805351257324219,8.177589416503904,23.788291931152344,18.46393203735352,1,RMD,H1|RMD,12.0
RMD_Rumination,RMD,1,8,257,24.2207145690918,1.8912162780761712,22.32949829101563,26.111930847167972,67.22435760498047,1,RMD,H1|RMD,12.0
RMD_Savant,RMD,1,8,257,54.78060531616211,2.695953369140624,52.084651947021484,57.476558685302734,129.79971313476562,1,RMD,H1|RMD,12.0
RMD_Schizoaffective,RMD,1,8,257,73.70343780517578,8.067718505859375,65.6357192993164,81.77115631103516,162.51516723632812,1,RMD,H1|RMD,12.0
RMD_Schizotypal Personality,RMD,1,8,257,14.133442878723145,0.469385147094726,13.664057731628418,14.602828025817871,48.27433013916016,1,RMD,H1|RMD,12.0
RMD_Selective Mutism,RMD,1,8,257,60.10001373291016,1.3573837280273435,58.74263000488282,61.45739746093751,101.5556869506836,1,RMD,H1|RMD,12.0
RMD_Stendhal,RMD,1,8,257,29.30809593200684,2.489570617675781,26.81852531433106,31.79766654968262,64.91867065429688,1,RMD,H1|RMD,12.0
RMD_Walking Corpse,RMD,1,8,257,5.114165306091309,1.7024831771850577,3.411682128906251,6.816648483276366,12.388525009155272,1,RMD,H1|RMD,12.0
RMD_koro,RMD,1,8,257,14.907737731933594,2.204143524169921,12.703594207763672,17.111881256103516,16.965259552001953,1,RMD,H1|RMD,12.0
Global_Disaster_Total,Other,1,9,258,33.01144790649414,1.3331222534179679,31.678325653076172,34.34457015991211,32.16913604736328,1,Other,H1|Other,12.0
Global_Holidays_Average,Other,1,9,258,1.3007071018218994,0.0310728549957264,1.269634246826173,1.3317799568176258,1.2435332536697388,1,Other,H1|Other,12.0
Global_Holidays_Total,Other,1,9,258,46.66083526611328,1.2334213256835935,45.42741394042969,47.894256591796875,44.77980422973633,1,Other,H1|Other,12.0
PT_Animal-Assisted Interventions,PT,1,9,258,4.084232807159424,0.6169939041137688,3.467238903045655,4.7012267112731925,14.826814651489258,1,PT,H1|PT,12.0
PT_Antidepressants,PT,1,9,258,77.61031341552734,5.931243896484374,71.67906951904297,83.54155731201172,153.7418212890625,1,PT,H1|PT,12.0
PT_Antipsychotic Medications,PT,1,9,258,50.80083465576172,4.059379577636718,46.741455078125,54.86021423339844,81.37638092041016,1,PT,H1|PT,12.0
PT_Behavioral Activation Therapy,PT,1,9,258,3.955302238464356,0.29364824295043923,3.661653995513917,4.248950481414795,90.37672424316406,1,PT,H1|PT,12.0
PT_Benzodiazepines,PT,1,9,258,38.35501480102539,2.457138061523437,35.89787673950195,40.81215286254883,69.18900299072266,1,PT,H1|PT,12.0
PT_Biofeedback Devices,PT,1,9,258,0.7266553640365601,0.0967551469802856,0.6299002170562744,0.8234105110168457,1.370105504989624,1,PT,H1|PT,12.0
PT_Brain Stimulation Technologies,PT,1,9,258,0.6508026719093323,0.6328604221343989,0.017942249774933416,1.2836630940437312,1.0024070739746094,1,PT,H1|PT,12.0
PT_Brain-Computer Interface,PT,1,9,258,17.921436309814453,0.9293518066406243,16.992084503173828,18.850788116455078,19.583192825317383,1,PT,H1|PT,12.0
PT_Cognitive Behavioral Therapy,PT,1,9,258,65.489013671875,10.149993896484375,55.339019775390625,75.63900756835938,37.99568176269531,1,PT,H1|PT,12.0
PT_Cognitive Enhancement Programs,PT,1,9,258,0.0355259664356708,0.034232944250106,0.0012930221855647975,0.0697589106857768,0.0689992532134056,1,PT,H1|PT,12.0
PT_Cognitive Technologies,PT,1,9,258,9.211869239807127,2.4223995208740225,6.789469718933105,11.634268760681149,19.304122924804688,1,PT,H1|PT,12.0
PT_Creative Arts Therapies,PT,1,9,258,4.631765365600586,0.5037574768066404,4.128007888793945,5.135522842407227,14.907320976257324,1,PT,H1|PT,12.0
PT_Dietary Interventions & Supplements,PT,1,9,258,0.144973874092102,0.06705191731452839,0.0779219567775736,0.2120257914066304,0.2089243978261947,1,PT,H1|PT,12.0
PT_Digital Health Tools,PT,1,9,258,6.479429244995117,1.1037998199462886,5.375629425048828,7.583229064941406,98.4979248046875,1,PT,H1|PT,12.0
PT_Digital Imaging Technologies for Brain Scanning,PT,1,9,258,0.3192630112171173,0.055622041225432794,0.2636409699916845,0.3748850524425501,0.6892040967941284,1,PT,H1|PT,12.0
PT_Electroencephalography,PT,1,9,258,41.67421340942383,7.02044677734375,34.65376663208008,48.69466018676758,19.32095718383789,1,PT,H1|PT,12.0
PT_Exposure Therapy,PT,1,9,258,4.106536865234375,0.6465997695922848,3.4599370956420903,4.75313663482666,18.20804977416992,1,PT,H1|PT,12.0
PT_Expressive Writing & Journaling,PT,1,9,258,0.8169566988945007,0.089850425720214,0.7271062731742868,0.9068071246147147,1.7959351539611816,1,PT,H1|PT,12.0
PT_Eye Movement Desensitization and Reprocessing,PT,1,9,258,8.060564041137695,1.4082899093627927,6.652274131774902,9.468853950500488,11.958980560302734,1,PT,H1|PT,12.0
PT_Genetic Testing,PT,1,9,258,3.767594337463379,0.3098316192626952,3.4577627182006836,4.077425956726074,8.030673027038574,1,PT,H1|PT,12.0
PT_Interpersonal Psychotherapy,PT,1,9,258,15.3412504196167,1.873832702636718,13.46741771697998,17.215083122253418,12.964601516723633,1,PT,H1|PT,12.0
