node,year,month,forecast,ci_95,variance
RMD_Cyclothymic,0,9,104.50885772705078,0.047943115234375,0.029894333332777023
RMD_Delusional,0,9,81.0330810546875,0.1797027587890625,0.42023220658302307
RMD_Dementia pugilistica,0,9,26.945613861083984,0.15937328338623047,0.3305920660495758
RMD_Diogenes,0,9,44.463314056396484,0.028833389282226562,0.010818257927894592
RMD_Disinhibited Social Engagement,0,9,9.31358528137207,0.027567386627197266,0.009891074150800705
RMD_Dissociative Fugue,0,9,30.601741790771484,0.019272804260253906,0.004833406303077936
RMD_Ekbom,0,9,59.10105514526367,0.056629180908203125,0.04172547906637192
RMD_Erotomanic,0,9,33.603477478027344,0.04246330261230469,0.023465994745492935
RMD_Factitious,0,9,95.50896453857422,0.048732757568359375,0.030940499156713486
RMD_Fregoli Delusion,0,9,38.988014221191406,0.07879829406738281,0.08081191778182983
RMD_Ganser,0,9,23.277498245239258,0.05035114288330078,0.03300151601433754
RMD_Hallucinogen-Induced Psychotic,0,9,66.19056701660156,0.23545455932617188,0.7216378450393677
RMD_Histrionic Personality,0,9,28.48213005065918,0.02531147003173828,0.008340426720678806
RMD_Hypergraphia,0,9,16.093942642211914,0.039923667907714844,0.02074539102613926
RMD_Hyperthymesia,0,9,73.09417724609375,0.24042510986328125,0.7524027824401855
RMD_Impulse Control,0,9,22.78553581237793,0.02360248565673828,0.0072503709234297276
RMD_Intermetamorphosis,0,9,3.377481460571289,0.007035493850708008,0.0006442382582463324
RMD_Kleine-Levin,0,9,10.635828018188477,0.015063762664794922,0.002953647868707776
RMD_Kleptomania,0,9,63.29011535644531,0.06125068664550781,0.0488145649433136
RMD_Landau-Kleffner,0,9,2.9521400928497314,0.008412599563598633,0.0009210858261212707
RMD_Narcissistic Personality,0,9,58.16639709472656,0.07103919982910156,0.06566505879163742
RMD_Olfactory Reference,0,9,57.34934997558594,0.199798583984375,0.5196004509925842
RMD_Othello,0,9,68.19182586669922,0.11161422729492188,0.1621706783771515
RMD_Palilalia,0,9,68.36994934082031,0.13823318481445312,0.24868720769882202
RMD_Paramnesia,0,9,9.598376274108887,0.020202159881591797,0.005312139168381691
RMD_Postpartum Psychosis,0,9,31.586231231689453,0.023401260375976562,0.0071289571933448315
RMD_Psychogenic Amnesia,0,9,67.12615203857422,0.0501251220703125,0.03270130604505539
RMD_Pyromania,0,9,55.437076568603516,0.04410743713378906,0.025322655215859413
RMD_Reactive Attachment,0,9,47.03938674926758,0.03415489196777344,0.015187428332865238
RMD_Reduplicative Paramnesia,0,9,19.634151458740234,0.05615711212158203,0.041042622178792953
RMD_Rumination,0,9,52.81183624267578,0.06911468505859375,0.06215958297252655
RMD_Savant,0,9,92.53759765625,0.09883880615234375,0.12716098129749298
RMD_Schizoaffective,0,9,127.58758544921875,0.12870025634765625,0.2156534492969513
RMD_Schizotypal Personality,0,9,35.6425666809082,0.04384613037109375,0.02502206526696682
RMD_Selective Mutism,0,9,83.56072998046875,0.029636383056640625,0.011445055715739727
RMD_Stendhal,0,9,44.34096145629883,0.04233360290527344,0.023322930559515953
RMD_Walking Corpse,0,9,11.74782943725586,0.01833343505859375,0.004374674987047911
RMD_koro,0,9,19.84695816040039,0.025313377380371094,0.008340881206095219
Global_Disaster_Total,0,10,34.2041130065918,0.0069904327392578125,0.0006357255624607205
Global_Holidays_Average,0,10,1.2364437580108643,0.0005105137825012207,3.3925034585990943e-06
Global_Holidays_Total,0,10,44.30718231201172,0.01425933837890625,0.002645856235176325
PT_Animal-Assisted Interventions,0,10,23.02831268310547,0.07222366333007812,0.06788605451583862
PT_Antidepressants,0,10,129.29251098632812,0.10965728759765625,0.156481072306633
PT_Antipsychotic Medications,0,10,70.56819915771484,0.0515289306640625,0.03458011522889137
PT_Behavioral Activation Therapy,0,10,48.52553939819336,0.1336517333984375,0.2324797809123993
PT_Benzodiazepines,0,10,63.86875915527344,0.06755447387695312,0.05942051112651825
PT_Biofeedback Devices,0,10,1.22777259349823,0.0013764500617980957,2.4658354959683493e-05
PT_Brain Stimulation Technologies,0,10,0.43638548254966736,0.0022819042205810547,6.777285307180136e-05
PT_Brain-Computer Interface,0,10,28.061426162719727,0.022615432739257812,0.006657968740910292
PT_Cognitive Behavioral Therapy,0,10,59.03792190551758,0.07340240478515625,0.07014797627925873
PT_Cognitive Enhancement Programs,0,10,0.07598195970058441,0.00021422281861305237,5.973090537736425e-07
PT_Cognitive Technologies,0,10,20.38277816772461,0.04765129089355469,0.0295561496168375
PT_Creative Arts Therapies,0,10,16.624380111694336,0.028792381286621094,0.010788441635668278
PT_Dietary Interventions & Supplements,0,10,0.35510578751564026,0.0007681995630264282,7.681236638745759e-06
PT_Digital Health Tools,0,10,42.53379821777344,0.12773704528808594,0.2123861163854599
PT_Digital Imaging Technologies for Brain Scanning,0,10,0.5637004375457764,0.0005018115043640137,3.2773536986496765e-06
PT_Electroencephalography,0,10,53.39486312866211,0.15107345581054688,0.297061949968338
PT_Exposure Therapy,0,10,14.528968811035156,0.030655860900878906,0.012230156920850277
PT_Expressive Writing & Journaling,0,10,2.052788734436035,0.002942681312561035,0.00011271330004092306
PT_Eye Movement Desensitization and Reprocessing,0,10,8.676592826843262,0.011235713958740234,0.0016429712995886803
PT_Genetic Testing,0,10,9.688055038452148,0.017322540283203125,0.0039053119253367186
PT_Interpersonal Psychotherapy,0,10,14.265402793884277,0.01088571548461914,0.0015425566816702485
PT_Meditation and Relaxation Techniques,0,10,4.938734531402588,0.00661778450012207,0.000570007658097893
PT_Metaverse,0,10,131.61524963378906,0.5065231323242188,3.3393990993499756
PT_Mindfulness-Based Stress Reduction,0,10,38.49204635620117,0.09085273742675781,0.10743925720453262
PT_Mood Stabilizers,0,10,120.31128692626953,0.31011199951171875,1.2517375946044922
PT_Neurocognitive Training,0,10,2.6646480560302734,0.005093693733215332,0.0003377111570443958
PT_Neurofeedback Systems,0,10,0.6427431702613831,0.0007095932960510254,6.553382718266221e-06
PT_Neuromodulation Techniques,0,10,10.426322937011719,0.012444019317626953,0.0020159969571977854
PT_Neuroprotective Agents,0,10,10.463506698608398,0.006794452667236328,0.000600969884544611
PT_Peer Support Programs & Online Communities,0,10,0.010652376338839531,8.744141086935997e-05,9.951656210205329e-08
PT_Personalized Medicine,0,10,134.67160034179688,0.46909332275390625,2.863713026046753
PT_Privacy-Preserving AI in Digital Mental Health,0,10,6.385722637176514,0.013321638107299805,0.0023096532095223665
PT_Psychoeducation Programs,0,10,2.332119941711426,0.004286289215087891,0.0002391421585343778
PT_Psychophysiological Metrics for Treatment Response,0,10,5.538949966430664,0.0072672367095947266,0.0006874383543618023
PT_Regenerative Medicine Approaches,0,10,3.1180951595306396,0.004632711410522461,0.0002793713938444853
PT_Resting-state Functional Magnetic Resonance Imaging,0,10,27.23073959350586,0.1461315155029297,0.27792835235595703
PT_Selective Serotonin Reuptake Inhibitors,0,10,37.70845413208008,0.14146041870117188,0.26043397188186646
PT_Social Skills Training,0,10,0.24614660441875458,0.0004318058490753174,2.426726496196352e-06
PT_Stem Cell Therapy for Neurological Disorders,0,10,6.448973178863525,0.009714603424072266,0.0012284904951229692
PT_Traditional & Alternative Medicine Approaches,0,10,39.45069122314453,0.10521697998046875,0.1440805345773697
PT_Transcranial Magnetic Stimulation,0,10,93.56092834472656,0.08147430419921875,0.08639190346002579
PT_Trauma-Focused CBT,0,10,7.208257675170898,0.012634515762329102,0.002077721990644932
PT_Virtual Reality Exposure Therapy,0,10,7.928969860076904,0.005986213684082031,0.00046625235700048506
PT_Voxel-based Lesion-Symptom Mapping,0,10,0.7713951468467712,0.002649843692779541,9.139170288108289e-05
RMD_Anorexia nervosa,0,10,91.84000396728516,0.10283660888671875,0.137597918510437
RMD_Antisocial Personality Disorder,0,10,60.03382873535156,0.05256080627441406,0.035975899547338486
RMD_Autosarcophagy,0,10,5.591969013214111,0.010291099548339844,0.0013783496106043458
RMD_Avoidant Personality,0,10,56.2411003112793,0.11390113830566406,0.16889174282550812
RMD_Boanthropy,0,10,32.4591064453125,0.09706878662109375,0.12262622267007828
RMD_Body Integrity Dysphoria,0,10,17.909914016723633,0.011294364929199219,0.0016602759715169668
RMD_Brief Psychotic,0,10,54.96010971069336,0.08360099792480469,0.09096377342939377
RMD_Capgras,0,10,33.097103118896484,0.028875350952148438,0.010852902196347713
RMD_Childhood Disintegrative Disorder,0,10,30.695941925048828,0.021619796752929688,0.0060858647339046
RMD_Circadian Rhythm Sleep-Wake,0,10,1.9942359924316406,0.0035262107849121094,0.00016183039406314492
RMD_Cyclothymic,0,10,101.26371002197266,0.038913726806640625,0.019726622849702835
RMD_Delusional,0,10,82.21278381347656,0.149749755859375,0.29181110858917236
RMD_Dementia pugilistica,0,10,22.456340789794922,0.11236286163330078,0.16432440280914307
RMD_Diogenes,0,10,48.686729431152344,0.0384521484375,0.01924995891749859
RMD_Disinhibited Social Engagement,0,10,10.786718368530273,0.027930259704589844,0.010152404196560383
RMD_Dissociative Fugue,0,10,32.26567840576172,0.023626327514648438,0.007266006898134947
RMD_Ekbom,0,10,57.84912109375,0.062744140625,0.0512579083442688
RMD_Erotomanic,0,10,35.96330642700195,0.04444313049316406,0.025708036497235298
RMD_Factitious,0,10,96.63638305664062,0.049442291259765625,0.031820084899663925
RMD_Fregoli Delusion,0,10,28.556507110595703,0.05151176452636719,0.03453623875975609
RMD_Ganser,0,10,24.17850112915039,0.0664358139038086,0.057441264390945435
RMD_Hallucinogen-Induced Psychotic,0,10,62.353355407714844,0.19022750854492188,0.47093191742897034
RMD_Histrionic Personality,0,10,28.786239624023438,0.021979331970214844,0.006289510987699032
RMD_Hypergraphia,0,10,15.581531524658203,0.043143272399902344,0.024227527901530266
RMD_Hyperthymesia,0,10,63.415714263916016,0.3427906036376953,1.5293349027633667
RMD_Impulse Control,0,10,23.17393684387207,0.02600574493408203,0.008800920099020004
RMD_Intermetamorphosis,0,10,4.120197296142578,0.00886988639831543,0.0010240586707368493
RMD_Kleine-Levin,0,10,11.176552772521973,0.015514373779296875,0.0031321763526648283
RMD_Kleptomania,0,10,62.53565979003906,0.07501411437988281,0.07323698699474335
RMD_Landau-Kleffner,0,10,2.372180938720703,0.0060918331146240234,0.0004830081306863576
RMD_Narcissistic Personality,0,10,49.830657958984375,0.04210090637207031,0.023065216839313507
RMD_Olfactory Reference,0,10,49.85301208496094,0.2249908447265625,0.6588674187660217
RMD_Othello,0,10,55.75371170043945,0.07477378845214844,0.07278329133987427
RMD_Palilalia,0,10,65.44071197509766,0.15438079833984375,0.3101786971092224
RMD_Paramnesia,0,10,8.620148658752441,0.015091896057128906,0.002964757150039077
RMD_Postpartum Psychosis,0,10,32.47076416015625,0.019878387451171875,0.005143244285136461
RMD_Psychogenic Amnesia,0,10,72.22732543945312,0.058032989501953125,0.043837010860443115
RMD_Pyromania,0,10,51.803375244140625,0.033664703369140625,0.01474934071302414
RMD_Reactive Attachment,0,10,46.571468353271484,0.03643035888671875,0.017268821597099304
RMD_Reduplicative Paramnesia,0,10,20.663270950317383,0.07641983032226562,0.07601325213909149
RMD_Rumination,0,10,54.56477737426758,0.06968307495117188,0.06318257749080658
RMD_Savant,0,10,82.05319213867188,0.051959991455078125,0.035117004066705704
RMD_Schizoaffective,0,10,128.832763671875,0.12506103515625,0.20350788533687592
RMD_Schizotypal Personality,0,10,36.060489654541016,0.0362548828125,0.0171054657548666
RMD_Selective Mutism,0,10,87.43390655517578,0.045795440673828125,0.027276165783405304
RMD_Stendhal,0,10,52.06892013549805,0.0485992431640625,0.03074600175023079
RMD_Walking Corpse,0,10,11.276724815368652,0.021884918212890625,0.0062338500283658504
RMD_koro,0,10,22.19222640991211,0.044096946716308594,0.025308966636657715
Global_Disaster_Total,0,11,34.05141830444336,0.008306503295898438,0.000898283498827368
Global_Holidays_Average,0,11,1.203066110610962,0.00039947032928466797,2.076316832244629e-06
Global_Holidays_Total,0,11,43.19160842895508,0.0119476318359375,0.0018576538423076272
PT_Animal-Assisted Interventions,0,11,16.27913475036621,0.048348426818847656,0.030426785349845886
PT_Antidepressants,0,11,130.37057495117188,0.12941741943359375,0.21803055703639984
PT_Antipsychotic Medications,0,11,69.74324798583984,0.046649932861328125,0.02833331562578678
PT_Behavioral Activation Therapy,0,11,38.39741897583008,0.11900901794433594,0.18435458838939667
PT_Benzodiazepines,0,11,64.8662338256836,0.07035446166992188,0.06440665572881699
PT_Biofeedback Devices,0,11,1.174285650253296,0.0020517706871032715,5.479527681018226e-05
PT_Brain Stimulation Technologies,0,11,0.257194459438324,0.0020731687545776367,5.594086542259902e-05
PT_Brain-Computer Interface,0,11,25.289579391479492,0.021223068237304688,0.005862798076122999
PT_Cognitive Behavioral Therapy,0,11,61.52131652832031,0.061145782470703125,0.04867415875196457
PT_Cognitive Enhancement Programs,0,11,0.07622700184583664,0.00017554685473442078,4.011035628082027e-07
PT_Cognitive Technologies,0,11,23.64220428466797,0.047260284423828125,0.029067646712064743
PT_Creative Arts Therapies,0,11,14.089466094970703,0.030144214630126953,0.01182570867240429
PT_Dietary Interventions & Supplements,0,11,0.40874508023262024,0.0006030499935150146,4.733286459668307e-06
PT_Digital Health Tools,0,11,51.235801696777344,0.17438125610351562,0.39579692482948303
PT_Digital Imaging Technologies for Brain Scanning,0,11,0.529412567615509,0.0005887746810913086,4.511557108344277e-06
PT_Electroencephalography,0,11,69.5127182006836,0.2222137451171875,0.6426923274993896
PT_Exposure Therapy,0,11,14.604429244995117,0.02823781967163086,0.010379008017480373
PT_Expressive Writing & Journaling,0,11,2.02264666557312,0.003077268600463867,0.00012323340342845768
PT_Eye Movement Desensitization and Reprocessing,0,11,9.380398750305176,0.011703968048095703,0.0017828935524448752
PT_Genetic Testing,0,11,8.316368103027344,0.014828681945800781,0.0028622422832995653
PT_Interpersonal Psychotherapy,0,11,14.112381935119629,0.008557319641113281,0.000953250506427139
PT_Meditation and Relaxation Techniques,0,11,4.680975914001465,0.005413055419921875,0.000381364778149873
PT_Metaverse,0,11,98.71464538574219,0.3296012878417969,1.4137498140335083
PT_Mindfulness-Based Stress Reduction,0,11,36.486122131347656,0.07957839965820312,0.08242584764957428
PT_Mood Stabilizers,0,11,107.05342102050781,0.3011054992675781,1.180114507675171
PT_Neurocognitive Training,0,11,2.774003744125366,0.005260586738586426,0.000360179808922112
PT_Neurofeedback Systems,0,11,0.5664436221122742,0.0008822083473205566,1.0130336704605725e-05
PT_Neuromodulation Techniques,0,11,8.674850463867188,0.014589309692382812,0.0027702052611857653
PT_Neuroprotective Agents,0,11,10.51154899597168,0.004630088806152344,0.00027912366203963757
PT_Peer Support Programs & Online Communities,0,11,0.01173375640064478,7.995963096618652e-05,8.321371325337168e-08
PT_Personalized Medicine,0,11,129.575927734375,0.45682525634765625,2.716231107711792
PT_Privacy-Preserving AI in Digital Mental Health,0,11,5.14371919631958,0.019713640213012695,0.00505822291597724
PT_Psychoeducation Programs,0,11,2.2251055240631104,0.005232095718383789,0.0003563051577657461
PT_Psychophysiological Metrics for Treatment Response,0,11,5.644973278045654,0.009324312210083008,0.001131526194512844
PT_Regenerative Medicine Approaches,0,11,2.897601366043091,0.005744218826293945,0.000429424544563517
PT_Resting-state Functional Magnetic Resonance Imaging,0,11,22.75027084350586,0.11793327331542969,0.18102414906024933
PT_Selective Serotonin Reuptake Inhibitors,0,11,65.0238037109375,0.3104209899902344,1.2541824579238892
PT_Social Skills Training,0,11,0.25344571471214294,0.0004947930574417114,3.1863610274740495e-06
PT_Stem Cell Therapy for Neurological Disorders,0,11,6.264440059661865,0.01186227798461914,0.0018314975313842297
PT_Traditional & Alternative Medicine Approaches,0,11,41.09733963012695,0.11951828002929688,0.18591120839118958
PT_Transcranial Magnetic Stimulation,0,11,96.25146484375,0.11231613159179688,0.1642378717660904
PT_Trauma-Focused CBT,0,11,6.895257472991943,0.011420249938964844,0.0016973314341157675
PT_Virtual Reality Exposure Therapy,0,11,8.131668090820312,0.008563041687011719,0.0009542279876768589
PT_Voxel-based Lesion-Symptom Mapping,0,11,0.7991226315498352,0.003178805112838745,0.0001315200061071664
RMD_Anorexia nervosa,0,11,102.21263122558594,0.11540985107421875,0.1733350306749344
RMD_Antisocial Personality Disorder,0,11,59.0251579284668,0.057559967041015625,0.04310448467731476
RMD_Autosarcophagy,0,11,5.6917877197265625,0.01510167121887207,0.0029681797605007887
RMD_Avoidant Personality,0,11,48.01620101928711,0.1023712158203125,0.13640999794006348
RMD_Boanthropy,0,11,27.77861976623535,0.1301259994506836,0.2203960120677948
RMD_Body Integrity Dysphoria,0,11,17.492969512939453,0.018332481384277344,0.00437414413318038
RMD_Brief Psychotic,0,11,53.782264709472656,0.08285903930664062,0.0893562063574791
RMD_Capgras,0,11,32.84694290161133,0.03396415710449219,0.015013414435088634
RMD_Childhood Disintegrative Disorder,0,11,29.543926239013672,0.032501220703125,0.013749715872108936
RMD_Circadian Rhythm Sleep-Wake,0,11,1.85364830493927,0.003016054630279541,0.00011838241334771737
RMD_Cyclothymic,0,11,103.93001556396484,0.049335479736328125,0.03167388215661049
RMD_Delusional,0,11,77.50149536132812,0.14565277099609375,0.2760627865791321
RMD_Dementia pugilistica,0,11,19.546249389648438,0.10057830810546875,0.13166703283786774
RMD_Diogenes,0,11,43.959842681884766,0.03556632995605469,0.016460679471492767
RMD_Disinhibited Social Engagement,0,11,9.851875305175781,0.030178070068359375,0.011854390613734722
RMD_Dissociative Fugue,0,11,30.352691650390625,0.0218048095703125,0.006188036408275366
RMD_Ekbom,0,11,55.50638961791992,0.06636428833007812,0.057332757860422134
RMD_Erotomanic,0,11,34.42426681518555,0.039585113525390625,0.020393632352352142
RMD_Factitious,0,11,94.7970199584961,0.054813385009765625,0.039078544825315475
RMD_Fregoli Delusion,0,11,32.25299072265625,0.05957984924316406,0.046201352030038834
RMD_Ganser,0,11,20.56705665588379,0.056366920471191406,0.0413503460586071
RMD_Hallucinogen-Induced Psychotic,0,11,58.99201965332031,0.19226455688476562,0.48107361793518066
RMD_Histrionic Personality,0,11,27.552736282348633,0.024364471435546875,0.007724019233137369
RMD_Hypergraphia,0,11,15.617134094238281,0.043247222900390625,0.024343054741621017
RMD_Hyperthymesia,0,11,66.11016845703125,0.3430824279785156,1.5320168733596802
RMD_Impulse Control,0,11,23.02490997314453,0.021738052368164062,0.006148563697934151
RMD_Intermetamorphosis,0,11,3.3937883377075195,0.008237481117248535,0.0008831769227981567
RMD_Kleine-Levin,0,11,10.522032737731934,0.01450204849243164,0.0027376736979931593
RMD_Kleptomania,0,11,61.18317794799805,0.056278228759765625,0.04121004417538643
RMD_Landau-Kleffner,0,11,2.432337760925293,0.006342411041259766,0.0005235709249973297
RMD_Narcissistic Personality,0,11,53.701656341552734,0.05488014221191406,0.03919372335076332
RMD_Olfactory Reference,0,11,51.84895706176758,0.16940879821777344,0.37354740500450134
RMD_Othello,0,11,60.68805694580078,0.08865737915039062,0.10230918973684311
RMD_Palilalia,0,11,60.7078857421875,0.14485740661621094,0.2731661796569824
RMD_Paramnesia,0,11,8.848652839660645,0.014804840087890625,0.0028526950627565384
RMD_Postpartum Psychosis,0,11,31.00651741027832,0.025426864624023438,0.00841615442186594
RMD_Psychogenic Amnesia,0,11,67.91625213623047,0.059871673583984375,0.04666537046432495
RMD_Pyromania,0,11,53.01487731933594,0.03280067443847656,0.014004637487232685
RMD_Reactive Attachment,0,11,46.655086517333984,0.03597068786621094,0.016844134777784348
RMD_Reduplicative Paramnesia,0,11,18.425989151000977,0.061275482177734375,0.04886625334620476
RMD_Rumination,0,11,50.84452438354492,0.08625411987304688,0.09682922065258026
RMD_Savant,0,11,90.97017669677734,0.08981704711914062,0.10504071414470673
RMD_Schizoaffective,0,11,125.9996566772461,0.13268280029296875,0.22904524207115173
RMD_Schizotypal Personality,0,11,35.626590728759766,0.039897918701171875,0.020722657442092896
RMD_Selective Mutism,0,11,82.77274322509766,0.04645538330078125,0.02809264324605465
RMD_Stendhal,0,11,46.45866012573242,0.06552696228027344,0.05588051676750183
RMD_Walking Corpse,0,11,10.553380966186523,0.023890018463134766,0.007428173907101154
RMD_koro,0,11,19.4869441986084,0.039886474609375,0.020705407485365868
Global_Disaster_Total,0,12,33.950103759765625,0.009990692138671875,0.001299808849580586
Global_Holidays_Average,0,12,1.211530089378357,0.0004374980926513672,2.491438635843224e-06
Global_Holidays_Total,0,12,43.45326232910156,0.014446258544921875,0.002716649090871215
PT_Animal-Assisted Interventions,0,12,17.831008911132812,0.057521820068359375,0.04306635633111
PT_Antidepressants,0,12,135.24977111816406,0.1262969970703125,0.20756563544273376
PT_Antipsychotic Medications,0,12,71.01895904541016,0.03612518310546875,0.01700318045914173
PT_Behavioral Activation Therapy,0,12,49.902103424072266,0.19713783264160156,0.5058416724205017
PT_Benzodiazepines,0,12,65.19380950927734,0.054416656494140625,0.03855639323592186
PT_Biofeedback Devices,0,12,1.2689683437347412,0.0019043684005737305,4.720113429357298e-05
PT_Brain Stimulation Technologies,0,12,0.5137431025505066,0.0018994808197021484,4.6960565668996423e-05
PT_Brain-Computer Interface,0,12,28.62648582458496,0.027872085571289062,0.010113674215972424
PT_Cognitive Behavioral Therapy,0,12,62.554931640625,0.07049179077148438,0.06469830870628357
PT_Cognitive Enhancement Programs,0,12,0.09486880153417587,0.00017689168453216553,4.0726499150878226e-07
PT_Cognitive Technologies,0,12,25.032630920410156,0.052626609802246094,0.03604777157306671
PT_Creative Arts Therapies,0,12,17.317842483520508,0.047232627868652344,0.02903839573264122
PT_Dietary Interventions & Supplements,0,12,0.3596295416355133,0.0005920827388763428,4.56246243629721e-06
PT_Digital Health Tools,0,12,49.039451599121094,0.1772136688232422,0.4087636172771454
PT_Digital Imaging Technologies for Brain Scanning,0,12,0.6009356379508972,0.0007683634757995605,7.683491276111454e-06
PT_Electroencephalography,0,12,69.54749298095703,0.15847396850585938,0.3269082009792328
PT_Exposure Therapy,0,12,14.994183540344238,0.030014514923095703,0.011726075783371925
PT_Expressive Writing & Journaling,0,12,2.105637788772583,0.003682255744934082,0.00017645467596594244
PT_Eye Movement Desensitization and Reprocessing,0,12,9.119370460510254,0.011913776397705078,0.0018476054538041353
PT_Genetic Testing,0,12,9.272747039794922,0.018417835235595703,0.0044153062626719475
PT_Interpersonal Psychotherapy,0,12,13.890655517578125,0.00798797607421875,0.0008304733200930059
PT_Meditation and Relaxation Techniques,0,12,4.928473949432373,0.007037639617919922,0.0006445954204536974
PT_Metaverse,0,12,130.68679809570312,0.6213455200195312,5.025158882141113
PT_Mindfulness-Based Stress Reduction,0,12,37.59345245361328,0.06107902526855469,0.04855041205883026
PT_Mood Stabilizers,0,12,121.26705932617188,0.3470115661621094,1.567221760749817
PT_Neurocognitive Training,0,12,2.8582446575164795,0.00679469108581543,0.0006008793134242296
PT_Neurofeedback Systems,0,12,0.6173264980316162,0.0008019804954528809,8.371471267309971e-06
PT_Neuromodulation Techniques,0,12,9.752696990966797,0.01963520050048828,0.005017674528062344
PT_Neuroprotective Agents,0,12,9.926497459411621,0.009190559387207031,0.0010990963783115149
PT_Peer Support Programs & Online Communities,0,12,0.013078673742711544,7.700687274336815e-05,7.718281125335125e-08
PT_Personalized Medicine,0,12,142.1140899658203,0.51727294921875,3.4827358722686768
PT_Privacy-Preserving AI in Digital Mental Health,0,12,6.526307106018066,0.01669001579284668,0.003625350072979927
PT_Psychoeducation Programs,0,12,2.4210667610168457,0.005041837692260742,0.00033084413735195994
PT_Psychophysiological Metrics for Treatment Response,0,12,5.998356819152832,0.009217977523803711,0.0011058292584493756
PT_Regenerative Medicine Approaches,0,12,3.0161755084991455,0.0051975250244140625,0.00035161603591404855
PT_Resting-state Functional Magnetic Resonance Imaging,0,12,28.27532386779785,0.1426534652709961,0.26485639810562134
PT_Selective Serotonin Reuptake Inhibitors,0,12,48.6486930847168,0.20157432556152344,0.5288349390029907
PT_Social Skills Training,0,12,0.2724044620990753,0.0005952268838882446,4.611380063579418e-06
PT_Stem Cell Therapy for Neurological Disorders,0,12,7.170584201812744,0.012790679931640625,0.0021295668557286263
PT_Traditional & Alternative Medicine Approaches,0,12,42.540462493896484,0.14334869384765625,0.2674441635608673
PT_Transcranial Magnetic Stimulation,0,12,92.42736053466797,0.10112762451171875,0.1330597698688507
PT_Trauma-Focused CBT,0,12,7.026510238647461,0.011221647262573242,0.0016390621894970536
PT_Virtual Reality Exposure Therapy,0,12,8.05306625366211,0.006322383880615234,0.0005203242762945592
PT_Voxel-based Lesion-Symptom Mapping,0,12,0.9044066071510315,0.0029883086681365967,0.00011622731108218431
RMD_Anorexia nervosa,0,12,99.53482055664062,0.09170913696289062,0.10946802794933319
RMD_Antisocial Personality Disorder,0,12,59.33449935913086,0.0439605712890625,0.02515583112835884
RMD_Autosarcophagy,0,12,5.692882061004639,0.010610580444335938,0.0014653909020125866
RMD_Avoidant Personality,0,12,53.14085388183594,0.12917137145996094,0.21717573702335358
RMD_Boanthropy,0,12,35.298072814941406,0.1484375,0.2867802083492279
RMD_Body Integrity Dysphoria,0,12,18.227636337280273,0.017103195190429688,0.0038070823065936565
RMD_Brief Psychotic,0,12,57.86714172363281,0.09075164794921875,0.10717146843671799
RMD_Capgras,0,12,32.726627349853516,0.036159515380859375,0.017018722370266914
RMD_Childhood Disintegrative Disorder,0,12,30.010902404785156,0.022809982299804688,0.0067705451510846615
RMD_Circadian Rhythm Sleep-Wake,0,12,2.0227465629577637,0.004999995231628418,0.0003253911854699254
RMD_Cyclothymic,0,12,103.68099212646484,0.052509307861328125,0.035899773240089417
RMD_Delusional,0,12,81.92023468017578,0.24913787841796875,0.8077462911605835
RMD_Dementia pugilistica,0,12,21.896657943725586,0.11937808990478516,0.18548545241355896
RMD_Diogenes,0,12,46.912315368652344,0.03442955017089844,0.015427224338054657
RMD_Disinhibited Social Engagement,0,12,11.187874794006348,0.0449213981628418,0.026262128725647926
RMD_Dissociative Fugue,0,12,31.786041259765625,0.024990081787109375,0.00812983326613903
RMD_Ekbom,0,12,57.40195846557617,0.07379722595214844,0.07087907940149307
RMD_Erotomanic,0,12,36.217838287353516,0.048847198486328125,0.031052399426698685
RMD_Factitious,0,12,96.25267028808594,0.06343841552734375,0.05234390124678612
RMD_Fregoli Delusion,0,12,31.749385833740234,0.04576301574707031,0.027259526774287224
RMD_Ganser,0,12,22.14192008972168,0.047008514404296875,0.02876177802681923
RMD_Hallucinogen-Induced Psychotic,0,12,70.275146484375,0.3107757568359375,1.256897211074829
RMD_Histrionic Personality,0,12,28.607746124267578,0.030481338500976562,0.012091419659554958
RMD_Hypergraphia,0,12,15.585659980773926,0.036724090576171875,0.017554987221956253
RMD_Hyperthymesia,0,12,76.17698669433594,0.46126556396484375,2.7689764499664307
RMD_Impulse Control,0,12,22.75349998474121,0.02648162841796875,0.00912766344845295
RMD_Intermetamorphosis,0,12,3.451024293899536,0.007295846939086914,0.0006928352522663772
RMD_Kleine-Levin,0,12,10.63818359375,0.017935752868652344,0.0041868435218930244
RMD_Kleptomania,0,12,63.75879669189453,0.06666946411132812,0.057861536741256714
RMD_Landau-Kleffner,0,12,2.4771573543548584,0.005457401275634766,0.0003876715782098472
RMD_Narcissistic Personality,0,12,56.02587890625,0.061969757080078125,0.0499696210026741
RMD_Olfactory Reference,0,12,57.04741668701172,0.255035400390625,0.8465541005134583
RMD_Othello,0,12,59.47038650512695,0.047664642333984375,0.029557544738054276
RMD_Palilalia,0,12,67.74308776855469,0.13079071044921875,0.22267909348011017
RMD_Paramnesia,0,12,10.143257141113281,0.022994518280029297,0.006881725043058395
RMD_Postpartum Psychosis,0,12,31.79966163635254,0.022365570068359375,0.006510056089609861
RMD_Psychogenic Amnesia,0,12,69.68130493164062,0.06110382080078125,0.048590339720249176
RMD_Pyromania,0,12,52.70949935913086,0.0301055908203125,0.011792618781328201
