node,category,horizon,window_index,t_index,forecast,ci_95,lower,upper,actual
RMD_Disinhibited Social Engagement,RMD,1,3,252,4.143308162689209,0.09550595283508301,4.0486884117126465,4.2397003173828125,12.687796592712402
RMD_Dissociative Fugue,RMD,1,3,252,20.56813621520996,0.059470176696777344,20.50874900817871,20.627689361572266,30.87531280517578
RMD_Ekbom,RMD,1,3,252,38.92974853515625,0.49468040466308594,38.438133239746094,39.427494049072266,57.3952751159668
RMD_Erotomanic,RMD,1,3,252,26.45290184020996,0.4739704132080078,25.98301887512207,26.930959701538086,33.43061447143555
RMD_Factitious,RMD,1,3,252,68.8658676147461,0.24101638793945312,68.62525177001953,69.10728454589844,97.0418472290039
RMD_Fregoli Delusion,RMD,1,3,252,17.70878028869629,0.7212734222412109,17.00140380859375,18.443950653076172,23.247482299804688
RMD_Ganser,RMD,1,3,252,16.441091537475586,1.038888931274414,15.43311882019043,17.510896682739258,22.903697967529297
RMD_Hallucinogen-Induced Psychotic,RMD,1,3,252,22.992237091064453,0.9679994583129883,22.04375648498535,23.979755401611328,49.65571975708008
RMD_Histrionic Personality,RMD,1,3,252,20.890827178955078,0.10155200958251953,20.789512634277344,20.992616653442383,28.41000747680664
RMD_Hypergraphia,RMD,1,3,252,13.823287010192871,0.3283257484436035,13.4985990524292,14.155250549316406,12.32811450958252
RMD_Hyperthymesia,RMD,1,3,252,27.889415740966797,1.9477472305297852,26.00725746154785,29.902751922607422,58.249454498291016
RMD_Impulse Control,RMD,1,3,252,17.119766235351562,0.19281578063964844,16.927978515625,17.313610076904297,21.010913848876953
RMD_Intermetamorphosis,RMD,1,3,252,1.073464274406433,0.011897861957550049,1.0616004467010498,1.08539617061615,3.582481861114502
RMD_Kleine-Levin,RMD,1,3,252,4.0363450050354,0.031116962432861328,4.005323886871338,4.0675578117370605,14.1414794921875
RMD_Kleptomania,RMD,1,3,252,51.77705764770508,1.2561759948730469,50.535823822021484,53.04817581176758,56.61878967285156
RMD_Landau-Kleffner,RMD,1,3,252,1.8502227067947388,0.03185051679611206,1.8185499906539917,1.8822510242462158,1.1039869785308838
RMD_Narcissistic Personality,RMD,1,3,252,38.54866409301758,0.5961151123046875,37.9570426940918,39.14927291870117,29.296001434326172
RMD_Olfactory Reference,RMD,1,3,252,26.909399032592773,1.7962493896484375,25.170896530151367,28.763395309448242,56.288421630859375
RMD_Othello,RMD,1,3,252,42.305091857910156,0.6095046997070312,41.69988250732422,42.91889190673828,36.37622833251953
RMD_Palilalia,RMD,1,3,252,38.631011962890625,0.8851261138916016,37.75577163696289,39.526023864746094,59.87907791137695
RMD_Paramnesia,RMD,1,3,252,1.1015886068344116,0.012518525123596191,1.0891073942184448,1.1141444444656372,4.28360652923584
RMD_Postpartum Psychosis,RMD,1,3,252,19.740232467651367,0.059348106384277344,19.68096923828125,19.799665451049805,30.96961212158203
RMD_Psychogenic Amnesia,RMD,1,3,252,37.742332458496094,0.05835914611816406,37.684017181396484,37.80073547363281,69.81975555419922
RMD_Pyromania,RMD,1,3,252,44.052894592285156,0.4799957275390625,43.575462341308594,44.53545379638672,43.19746398925781
RMD_Reactive Attachment,RMD,1,3,252,51.7274284362793,0.4899005889892578,51.239810943603516,52.21961212158203,34.99037170410156
RMD_Reduplicative Paramnesia,RMD,1,3,252,16.396770477294922,0.873626708984375,15.545066833496094,17.292320251464844,17.335346221923828
RMD_Rumination,RMD,1,3,252,23.676727294921875,0.18346405029296875,23.493946075439453,23.86087417602539,62.03304672241211
RMD_Savant,RMD,1,3,252,51.42289733886719,0.35321807861328125,51.07087326049805,51.77730941772461,85.3529281616211
RMD_Schizoaffective,RMD,1,3,252,71.48575592041016,0.8833885192871094,70.6077651977539,72.37454223632812,127.95976257324219
RMD_Schizotypal Personality,RMD,1,3,252,13.925630569458008,0.02934741973876953,13.896312713623047,13.955007553100586,34.12800216674805
RMD_Selective Mutism,RMD,1,3,252,59.54722213745117,0.06973838806152344,59.4775390625,59.61701583862305,87.36359405517578
RMD_Stendhal,RMD,1,3,252,28.907148361206055,0.2703285217285156,28.638036727905273,29.178693771362305,47.895408630371094
RMD_Walking Corpse,RMD,1,3,252,5.128093719482422,0.10798025131225586,5.021064758300781,5.237025260925293,11.871162414550781
RMD_koro,RMD,1,3,252,15.564023971557617,0.19919919967651367,15.366024017333984,15.764422416687012,18.63928985595703
Global_Disaster_Total,Other,1,4,253,34.300052642822266,0.1316051483154297,34.16869354248047,34.43190383911133,34.10404968261719
Global_Holidays_Average,Other,1,4,253,1.2476073503494263,0.007963478565216064,1.239657998085022,1.255584955215454,1.1787052154541016
Global_Holidays_Total,Other,1,4,253,44.824256896972656,0.1746540069580078,44.64993667602539,44.999244689941406,42.433589935302734
PT_Animal-Assisted Interventions,PT,1,4,253,4.09849214553833,0.07000112533569336,4.0289716720581055,4.168973922729492,12.771461486816406
PT_Antidepressants,PT,1,4,253,74.86093139648438,0.6406021118164062,74.22303009033203,75.50423431396484,115.00911712646484
PT_Antipsychotic Medications,PT,1,4,253,50.76347732543945,0.3253517150878906,50.43915557861328,51.08985900878906,71.78003692626953
PT_Behavioral Activation Therapy,PT,1,4,253,3.7132439613342285,0.042237281799316406,3.671196222305298,3.7556707859039307,20.041709899902344
PT_Benzodiazepines,PT,1,4,253,37.70866775512695,0.31995582580566406,37.39002990722656,38.02994155883789,61.37284851074219
PT_Biofeedback Devices,PT,1,4,253,0.6912829279899597,0.008000284433364868,0.683301568031311,0.6993021368980408,1.58626127243042
PT_Brain Stimulation Technologies,PT,1,4,253,0.9469138383865356,0.05361124873161316,0.8940405249595642,1.0012630224227905,1.3312218189239502
PT_Brain-Computer Interface,PT,1,4,253,17.17510414123535,0.10148811340332031,17.073902130126953,17.276878356933594,15.888073921203613
PT_Cognitive Behavioral Therapy,PT,1,4,253,70.12850952148438,1.2047119140625,68.93399810791016,71.34342193603516,54.280601501464844
PT_Cognitive Enhancement Programs,PT,1,4,253,0.013655823655426502,0.002009191084653139,0.011648624204099178,0.015667006373405457,0.01017205510288477
PT_Cognitive Technologies,PT,1,4,253,8.49618148803711,0.33004045486450195,8.171875,8.831955909729004,15.677276611328125
PT_Creative Arts Therapies,PT,1,4,253,4.59623384475708,0.03678297996520996,4.559571266174316,4.633137226104736,13.161543846130371
PT_Dietary Interventions & Supplements,PT,1,4,253,0.15350541472434998,0.0036590546369552612,0.14985217154026031,0.15717028081417084,0.21425631642341614
PT_Digital Health Tools,PT,1,4,253,5.457512378692627,0.0798501968383789,5.37815523147583,5.537855625152588,99.04006958007812
PT_Digital Imaging Technologies for Brain Scanning,PT,1,4,253,0.3002195358276367,0.004641503095626831,0.29558631777763367,0.30486932396888733,0.9429670572280884
PT_Electroencephalography,PT,1,4,253,39.73689651489258,0.4184131622314453,39.32063674926758,40.15746307373047,13.960131645202637
PT_Exposure Therapy,PT,1,4,253,3.9885976314544678,0.035468339920043945,3.9532551765441895,4.024191856384277,14.015311241149902
PT_Expressive Writing & Journaling,PT,1,4,253,0.8485390543937683,0.010779321193695068,0.8377911448478699,0.85934978723526,1.7502332925796509
PT_Eye Movement Desensitization and Reprocessing,PT,1,4,253,7.875238418579102,0.07215714454650879,7.803374767303467,7.947689056396484,11.33704948425293
PT_Genetic Testing,PT,1,4,253,3.69502329826355,0.042322754859924316,3.652890682220459,3.7375361919403076,7.843038082122803
PT_Interpersonal Psychotherapy,PT,1,4,253,15.615276336669922,0.11860132217407227,15.497097969055176,15.73430061340332,13.63077163696289
PT_Meditation and Relaxation Techniques,PT,1,4,253,1.7855677604675293,0.02136409282684326,1.7642858028411865,1.807013988494873,7.115979194641113
PT_Metaverse,PT,1,4,253,10.172125816345215,0.1418919563293457,10.031135559082031,10.314919471740723,75.64093780517578
PT_Mindfulness-Based Stress Reduction,PT,1,4,253,33.66082000732422,0.3595924377441406,33.303096771240234,34.022281646728516,50.11534118652344
PT_Mood Stabilizers,PT,1,4,253,25.810108184814453,0.35875701904296875,25.453752517700195,26.171266555786133,153.31591796875
PT_Neurocognitive Training,PT,1,4,253,1.594125509262085,0.05355650186538696,1.5411217212677002,1.6482347249984741,2.7165019512176514
PT_Neurofeedback Systems,PT,1,4,253,0.3189051151275635,0.005774930119514465,0.3131428360939026,0.3246926963329315,0.7341902852058411
PT_Neuromodulation Techniques,PT,1,4,253,3.6600382328033447,0.03138327598571777,3.628760576248169,3.6915271282196045,12.855286598205566
PT_Neuroprotective Agents,PT,1,4,253,10.416402816772461,0.13707590103149414,10.28014850616455,10.554300308227539,9.816030502319336
PT_Peer Support Programs & Online Communities,PT,1,4,253,-0.04147517308592796,0.06187956780195236,-0.10135943442583084,0.022399701178073883,0.002410897519439459
PT_Personalized Medicine,PT,1,4,253,100.11742401123047,4.576709747314453,95.64421081542969,104.7976303100586,131.8021240234375
PT_Privacy-Preserving AI in Digital Mental Health,PT,1,4,253,0.16000908613204956,0.0003272891044616699,0.15968185663223267,0.160336434841156,8.33588695526123
PT_Psychoeducation Programs,PT,1,4,253,0.9184208512306213,0.005979210138320923,0.9124509692192078,0.9244093894958496,2.4176323413848877
PT_Psychophysiological Metrics for Treatment Response,PT,1,4,253,2.1655020713806152,0.0302426815032959,2.135403871536255,2.1958892345428467,7.217100143432617
PT_Regenerative Medicine Approaches,PT,1,4,253,2.9689266681671143,0.038443565368652344,2.9306693077087402,3.007556438446045,4.704538345336914
PT_Resting-state Functional Magnetic Resonance Imaging,PT,1,4,253,13.26513957977295,0.4781227111816406,12.795025825500488,13.75127124786377,27.420236587524414
PT_Selective Serotonin Reuptake Inhibitors,PT,1,4,253,18.52688980102539,0.647038459777832,17.890567779541016,19.18464469909668,12.674957275390625
PT_Social Skills Training,PT,1,4,253,0.32137906551361084,0.00876876711845398,0.31263941526412964,0.3301769495010376,0.28393125534057617
PT_Stem Cell Therapy for Neurological Disorders,PT,1,4,253,2.4282078742980957,0.028575420379638672,2.3997514247894287,2.456902265548706,6.5536603927612305
PT_Traditional & Alternative Medicine Approaches,PT,1,4,253,6.312456130981445,0.07761025428771973,6.235257625579834,6.390478134155273,78.48181915283203
PT_Transcranial Magnetic Stimulation,PT,1,4,253,105.70380401611328,1.4926986694335938,104.22157287597656,107.20697021484375,124.143798828125
PT_Trauma-Focused CBT,PT,1,4,253,2.2685365676879883,0.028931736946105957,2.2397327423095703,2.2975962162017822,8.636493682861328
PT_Virtual Reality Exposure Therapy,PT,1,4,253,6.147900581359863,0.0718691349029541,6.07639217376709,6.220130443572998,9.914392471313477
PT_Voxel-based Lesion-Symptom Mapping,PT,1,4,253,1.3460191488265991,0.04157978296279907,1.3048077821731567,1.3879673480987549,1.2752137184143066
RMD_Anorexia nervosa,RMD,1,4,253,56.1839485168457,0.7579479217529297,55.43102264404297,56.94691848754883,93.25755310058594
RMD_Antisocial Personality Disorder,RMD,1,4,253,61.121829986572266,0.6153030395507812,60.509559631347656,61.74016571044922,66.75023651123047
RMD_Autosarcophagy,RMD,1,4,253,2.1091725826263428,0.046535491943359375,2.0629851818084717,2.1560561656951904,5.6072821617126465
RMD_Avoidant Personality,RMD,1,4,253,17.800718307495117,0.1830005645751953,17.618606567382812,17.984607696533203,57.52411651611328
RMD_Boanthropy,RMD,1,4,253,14.341520309448242,0.5788846015930176,13.773553848266602,14.931323051452637,31.11618423461914
RMD_Body Integrity Dysphoria,RMD,1,4,253,19.623226165771484,0.17345046997070312,19.45050811767578,19.797409057617188,17.957063674926758
RMD_Brief Psychotic,RMD,1,4,253,40.1739616394043,0.4059886932373047,39.76996994018555,40.581947326660156,49.866703033447266
RMD_Capgras,RMD,1,4,253,19.543785095214844,0.13030529022216797,19.413894653320312,19.67450523376465,35.60914993286133
RMD_Childhood Disintegrative Disorder,RMD,1,4,253,25.693662643432617,0.2085247039794922,25.4859561920166,25.903005599975586,30.7707462310791
RMD_Circadian Rhythm Sleep-Wake,RMD,1,4,253,1.261918067932129,0.01981055736541748,1.2421941757202148,1.2818152904510498,1.939689040184021
RMD_Cyclothymic,RMD,1,4,253,85.81053161621094,0.8117790222167969,85.00257110595703,86.62612915039062,102.51668548583984
RMD_Delusional,RMD,1,4,253,15.443258285522461,0.17162704467773438,15.2725248336792,15.615778923034668,116.3495101928711
RMD_Dementia pugilistica,RMD,1,4,253,13.721333503723145,1.336031436920166,12.445804595947266,15.117867469787598,25.427621841430664
RMD_Diogenes,RMD,1,4,253,29.78352165222168,0.07973098754882812,29.703889846801758,29.863351821899414,50.44639205932617
RMD_Disinhibited Social Engagement,RMD,1,4,253,4.069764614105225,0.11613917350769043,3.9549560546875,4.187234401702881,12.752771377563477
RMD_Dissociative Fugue,RMD,1,4,253,20.64221954345703,0.07153987884521484,20.57080078125,20.71388053894043,32.085289001464844
RMD_Ekbom,RMD,1,4,253,38.94350814819336,0.5699062347412109,38.37767028808594,39.51748275756836,59.1236686706543
RMD_Erotomanic,RMD,1,4,253,27.171382904052734,0.4343891143798828,26.740339279174805,27.60911750793457,34.86029052734375
RMD_Factitious,RMD,1,4,253,69.00907135009766,0.3299446105957031,68.67988586425781,69.33977508544922,108.55851745605469
RMD_Fregoli Delusion,RMD,1,4,253,19.204524993896484,0.7742767333984375,18.44507598876953,19.993629455566406,25.964651107788086
RMD_Ganser,RMD,1,4,253,16.4772891998291,0.770906925201416,15.723376274108887,17.26519012451172,22.192232131958008
RMD_Hallucinogen-Induced Psychotic,RMD,1,4,253,23.099811553955078,0.9653244018554688,22.153812408447266,24.084461212158203,51.56736373901367
RMD_Histrionic Personality,RMD,1,4,253,20.86127471923828,0.10749244689941406,20.75404930114746,20.96903419494629,29.172285079956055
RMD_Hypergraphia,RMD,1,4,253,14.61900806427002,0.4229092597961426,14.201825141906738,15.047643661499023,12.541866302490234
RMD_Hyperthymesia,RMD,1,4,253,28.398334503173828,2.344196319580078,26.147449493408203,30.83584213256836,58.68995666503906
RMD_Impulse Control,RMD,1,4,253,16.82685089111328,0.19058704376220703,16.63728141784668,17.018455505371094,21.010042190551758
RMD_Intermetamorphosis,RMD,1,4,253,1.0740457773208618,0.012938320636749268,1.0611478090286255,1.087024450302124,3.2958834171295166
RMD_Kleine-Levin,RMD,1,4,253,4.020817756652832,0.025134801864624023,3.99574613571167,4.046015739440918,14.130163192749023
RMD_Kleptomania,RMD,1,4,253,53.182254791259766,1.0207405090332031,52.17112731933594,54.212608337402344,57.97238540649414
RMD_Landau-Kleffner,RMD,1,4,253,1.8873224258422852,0.041638731956481934,1.845983862876892,1.929261326789856,1.0732017755508423
RMD_Narcissistic Personality,RMD,1,4,253,38.109153747558594,0.5931816101074219,37.520469665527344,38.70683288574219,31.450475692749023
RMD_Olfactory Reference,RMD,1,4,253,27.796161651611328,1.3814640045166016,26.447816848754883,29.210744857788086,56.10536193847656
RMD_Othello,RMD,1,4,253,42.87480163574219,0.7801799774169922,42.10155487060547,43.66191482543945,39.56172180175781
RMD_Palilalia,RMD,1,4,253,38.76411056518555,1.0641937255859375,37.71416091918945,39.84254837036133,59.96875762939453
RMD_Paramnesia,RMD,1,4,253,1.0852652788162231,0.016266584396362305,1.0690622329711914,1.101595401763916,8.655040740966797
RMD_Postpartum Psychosis,RMD,1,4,253,19.831174850463867,0.055634498596191406,19.77561378479004,19.886882781982422,32.17204666137695
RMD_Psychogenic Amnesia,RMD,1,4,253,37.79468536376953,0.05691719055175781,37.7378044128418,37.85163879394531,71.19417572021484
RMD_Pyromania,RMD,1,4,253,45.64400100708008,0.4875946044921875,45.15895080566406,46.13414001464844,44.80152893066406
RMD_Reactive Attachment,RMD,1,4,253,51.48344802856445,0.7113380432128906,50.77693176269531,52.199607849121094,34.56101608276367
RMD_Reduplicative Paramnesia,RMD,1,4,253,15.875798225402832,0.9140558242797852,14.986478805541992,16.814590454101562,16.90851593017578
RMD_Rumination,RMD,1,4,253,23.94407844543457,0.21685314178466797,23.728166580200195,24.16187286376953,65.150390625
RMD_Savant,RMD,1,4,253,51.8275032043457,0.3283424377441406,51.50018310546875,52.15686798095703,93.94325256347656
RMD_Schizoaffective,RMD,1,4,253,71.66553497314453,0.7604904174804688,70.90904235839844,72.43002319335938,132.8834686279297
RMD_Schizotypal Personality,RMD,1,4,253,13.793365478515625,0.04426765441894531,13.749164581298828,13.837699890136719,43.31776809692383
RMD_Selective Mutism,RMD,1,4,253,59.76171112060547,0.07365036010742188,59.68810272216797,59.83540344238281,90.13448333740234
RMD_Stendhal,RMD,1,4,253,29.241430282592773,0.2690238952636719,28.97359848022461,29.511646270751953,51.9820442199707
RMD_Walking Corpse,RMD,1,4,253,5.198007106781006,0.13376426696777344,5.065685749053955,5.333214282989502,12.201470375061035
RMD_koro,RMD,1,4,253,15.426382064819336,0.16640710830688477,15.260815620422363,15.593629837036133,18.188148498535156
Global_Disaster_Total,Other,1,5,254,33.503990173339844,0.1406383514404297,33.36363983154297,33.64491653442383,33.53572463989258
Global_Holidays_Average,Other,1,5,254,1.2409663200378418,0.0050501227378845215,1.235921859741211,1.24602210521698,1.1668087244033813
Global_Holidays_Total,Other,1,5,254,44.51723098754883,0.1415119171142578,44.375938415527344,44.65896224975586,41.998905181884766
PT_Animal-Assisted Interventions,PT,1,5,254,4.111254692077637,0.0652916431427002,4.046380043029785,4.1769633293151855,13.269742012023926
PT_Antidepressants,PT,1,5,254,75.32856750488281,0.7877006530761719,74.54492950439453,76.12033081054688,123.79347229003906
PT_Antipsychotic Medications,PT,1,5,254,50.79635238647461,0.2025585174560547,50.59418487548828,50.99930191040039,73.87761688232422
PT_Behavioral Activation Therapy,PT,1,5,254,3.3853771686553955,0.019701004028320312,3.365720510482788,3.4051225185394287,19.238374710083008
PT_Benzodiazepines,PT,1,5,254,37.98074722290039,0.2106761932373047,37.770633697509766,38.191986083984375,63.11117935180664
PT_Biofeedback Devices,PT,1,5,254,0.6977863311767578,0.012600183486938477,0.6852328777313232,0.7104332447052002,1.6193604469299316
PT_Brain Stimulation Technologies,PT,1,5,254,0.7002283334732056,0.056694239377975464,0.6444790959358215,0.7578675746917725,1.3047239780426025
PT_Brain-Computer Interface,PT,1,5,254,17.321773529052734,0.0944070816040039,17.227609634399414,17.416423797607422,16.84845542907715
PT_Cognitive Behavioral Therapy,PT,1,5,254,69.2831802368164,0.7777671813964844,68.50971221923828,70.06524658203125,50.258148193359375
PT_Cognitive Enhancement Programs,PT,1,5,254,0.014390169642865658,0.0021996628493070602,0.012192891910672188,0.01659221760928631,0.009358290582895279
PT_Cognitive Technologies,PT,1,5,254,8.703190803527832,0.25705575942993164,8.449539184570312,8.963650703430176,16.026731491088867
PT_Creative Arts Therapies,PT,1,5,254,4.685084819793701,0.03449559211730957,4.650693893432617,4.719685077667236,15.388620376586914
PT_Dietary Interventions & Supplements,PT,1,5,254,0.1446436494588852,0.004134617745876312,0.1405165046453476,0.14878574013710022,0.19711580872535706
PT_Digital Health Tools,PT,1,5,254,5.79926061630249,0.0898892879486084,5.709965229034424,5.889743804931641,103.71324157714844
PT_Digital Imaging Technologies for Brain Scanning,PT,1,5,254,0.3153418004512787,0.003738701343536377,0.3116084039211273,0.3190858066082001,0.8675296306610107
PT_Electroencephalography,PT,1,5,254,41.4626579284668,0.4691905975341797,40.99605941772461,41.93444061279297,15.483322143554688
PT_Exposure Therapy,PT,1,5,254,4.07296085357666,0.07367300987243652,3.9998226165771484,4.1471686363220215,15.134084701538086
PT_Expressive Writing & Journaling,PT,1,5,254,0.8306647539138794,0.010699450969696045,0.8199965953826904,0.8413954973220825,1.930214524269104
PT_Eye Movement Desensitization and Reprocessing,PT,1,5,254,7.5293869972229,0.13736915588378906,7.393124103546143,7.667862415313721,10.91008472442627
PT_Genetic Testing,PT,1,5,254,3.727093458175659,0.036342740058898926,3.690890073776245,3.763575553894043,7.61559534072876
PT_Interpersonal Psychotherapy,PT,1,5,254,15.375903129577637,0.16814231872558594,15.208623886108398,15.54490852355957,16.940309524536133
PT_Meditation and Relaxation Techniques,PT,1,5,254,1.8584192991256714,0.02041572332382202,1.8380765914916992,1.8789080381393433,6.786701202392578
PT_Metaverse,PT,1,5,254,9.943842887878418,0.1349806785583496,9.809691429138184,10.079652786254883,69.7496566772461
PT_Mindfulness-Based Stress Reduction,PT,1,5,254,33.65232467651367,0.4733924865722656,33.18216323852539,34.12894821166992,46.18610763549805
PT_Mood Stabilizers,PT,1,5,254,25.658924102783203,0.2540874481201172,25.406051635742188,25.914226531982422,158.33062744140625
PT_Neurocognitive Training,PT,1,5,254,1.5098915100097656,0.044682085514068604,1.4656070470809937,1.5549712181091309,2.6293256282806396
PT_Neurofeedback Systems,PT,1,5,254,0.3324436843395233,0.0057114362716674805,0.3267444968223572,0.33816736936569214,0.6754550337791443
PT_Neuromodulation Techniques,PT,1,5,254,3.6491754055023193,0.028966188430786133,3.6202995777130127,3.678231954574585,12.466863632202148
PT_Neuroprotective Agents,PT,1,5,254,10.113151550292969,0.07098245620727539,10.04239559173584,10.18436050415039,10.710746765136719
PT_Peer Support Programs & Online Communities,PT,1,5,254,-0.05595727264881134,0.0549243800342083,-0.10928525030612946,0.0005635120323859155,0.00221802550368011
PT_Personalized Medicine,PT,1,5,254,96.433837890625,3.3478965759277344,93.14341735839844,99.8392105102539,123.49795532226562
PT_Privacy-Preserving AI in Digital Mental Health,PT,1,5,254,0.1721198558807373,0.0004607886075973511,0.17165915668010712,0.17258073389530182,7.669015407562256
PT_Psychoeducation Programs,PT,1,5,254,0.9142295718193054,0.005323082208633423,0.9089139103889465,0.9195600748062134,2.464221715927124
PT_Psychophysiological Metrics for Treatment Response,PT,1,5,254,2.1952145099639893,0.02427959442138672,2.171027183532715,2.2195863723754883,7.839733123779297
PT_Regenerative Medicine Approaches,PT,1,5,254,2.953690767288208,0.035018086433410645,2.918828010559082,2.9888641834259033,4.808175563812256
PT_Resting-state Functional Magnetic Resonance Imaging,PT,1,5,254,12.651041030883789,0.4921398162841797,12.167769432067871,13.15204906463623,29.2077693939209
PT_Selective Serotonin Reuptake Inhibitors,PT,1,5,254,19.80561637878418,0.4966297149658203,19.314910888671875,20.308170318603516,16.380958557128906
PT_Social Skills Training,PT,1,5,254,0.321748822927475,0.009013265371322632,0.31276628375053406,0.3307928144931793,0.26121675968170166
PT_Stem Cell Therapy for Neurological Disorders,PT,1,5,254,2.4921858310699463,0.026695966720581055,2.4655919075012207,2.518983840942383,6.509366989135742
PT_Traditional & Alternative Medicine Approaches,PT,1,5,254,6.365994453430176,0.04614090919494629,6.319998264312744,6.412280082702637,79.2784652709961
PT_Transcranial Magnetic Stimulation,PT,1,5,254,111.86371612548828,1.4558067321777344,110.41729736328125,113.32891082763672,116.77229309082031
PT_Trauma-Focused CBT,PT,1,5,254,2.251124620437622,0.03454124927520752,2.216766834259033,2.2858493328094482,8.905577659606934
PT_Virtual Reality Exposure Therapy,PT,1,5,254,5.971317768096924,0.049144744873046875,5.922346591949463,6.020636081695557,9.281242370605469
PT_Voxel-based Lesion-Symptom Mapping,PT,1,5,254,0.9962939023971558,0.047815144062042236,0.9490513801574707,1.0446816682815552,1.2476226091384888
RMD_Anorexia nervosa,RMD,1,5,254,56.86747741699219,0.6393241882324219,56.231685638427734,57.51033401489258,143.93922424316406
RMD_Antisocial Personality Disorder,RMD,1,5,254,60.815673828125,0.9226036071777344,59.89995574951172,61.74516296386719,66.46978759765625
RMD_Autosarcophagy,RMD,1,5,254,2.1375620365142822,0.05686616897583008,2.0812110900878906,2.194943428039551,11.158699989318848
RMD_Avoidant Personality,RMD,1,5,254,17.793426513671875,0.20455265045166016,17.589988708496094,17.999094009399414,59.920806884765625
RMD_Boanthropy,RMD,1,5,254,14.19994831085205,0.29709577560424805,13.905755996704102,14.499947547912598,30.306886672973633
RMD_Body Integrity Dysphoria,RMD,1,5,254,19.630638122558594,0.15558147430419922,19.475643157958984,19.786806106567383,17.800498962402344
RMD_Brief Psychotic,RMD,1,5,254,40.7331428527832,0.5782051086425781,40.1589469909668,41.31535720825195,52.19736099243164
RMD_Capgras,RMD,1,5,254,19.537242889404297,0.07984161376953125,19.457555770874023,19.617238998413086,37.00041580200195
RMD_Childhood Disintegrative Disorder,RMD,1,5,254,25.896547317504883,0.20599842071533203,25.691333770751953,26.103330612182617,29.669086456298828
RMD_Circadian Rhythm Sleep-Wake,RMD,1,5,254,1.2650552988052368,0.028178691864013672,1.2370518445968628,1.2934092283248901,1.733553409576416
RMD_Cyclothymic,RMD,1,5,254,86.47433471679688,0.5909233093261719,85.88540649414062,87.06725311279297,108.95574951171875
RMD_Delusional,RMD,1,5,254,16.065258026123047,0.16292238235473633,15.903111457824707,16.22895622253418,176.83653259277344
RMD_Dementia pugilistica,RMD,1,5,254,14.35746955871582,1.6241035461425781,12.81900405883789,16.067211151123047,26.43341064453125
RMD_Diogenes,RMD,1,5,254,30.005475997924805,0.09151363372802734,29.914093017578125,30.09712028503418,55.53067398071289
RMD_Disinhibited Social Engagement,RMD,1,5,254,4.158268451690674,0.09298372268676758,4.066122531890869,4.252089977264404,13.012550354003906
RMD_Dissociative Fugue,RMD,1,5,254,20.69950294494629,0.06306648254394531,20.63652801513672,20.76266098022461,34.79846954345703
RMD_Ekbom,RMD,1,5,254,39.20389938354492,0.5861034393310547,38.622074127197266,39.794281005859375,64.87377166748047
RMD_Erotomanic,RMD,1,5,254,27.19994354248047,0.4705047607421875,26.733362197875977,27.67437171936035,35.677276611328125
RMD_Factitious,RMD,1,5,254,69.85491943359375,0.3052253723144531,69.55035400390625,70.16080474853516,115.71383666992188
RMD_Fregoli Delusion,RMD,1,5,254,18.941545486450195,0.768244743347168,18.188093185424805,19.72458267211914,25.94487762451172
RMD_Ganser,RMD,1,5,254,15.807533264160156,0.7898669242858887,15.036215782165527,16.615949630737305,21.415376663208008
RMD_Hallucinogen-Induced Psychotic,RMD,1,5,254,23.254413604736328,1.106985092163086,22.172677993774414,24.386648178100586,59.11125564575195
RMD_Histrionic Personality,RMD,1,5,254,20.804136276245117,0.10657787322998047,20.69782066345215,20.91097640991211,30.867507934570312
RMD_Hypergraphia,RMD,1,5,254,14.469658851623535,0.34158945083618164,14.131840705871582,14.815019607543945,12.258515357971191
RMD_Hyperthymesia,RMD,1,5,254,28.420562744140625,1.9758005142211914,26.511032104492188,30.46263313293457,59.590919494628906
RMD_Impulse Control,RMD,1,5,254,17.228986740112305,0.24027442932128906,16.99029541015625,17.470844268798828,29.40924072265625
RMD_Intermetamorphosis,RMD,1,5,254,1.098805546760559,0.014159083366394043,1.0846943855285645,1.1130125522613525,3.032212495803833
RMD_Kleine-Levin,RMD,1,5,254,4.073668479919434,0.018280982971191406,4.055420398712158,4.091982364654541,15.399748802185059
RMD_Kleptomania,RMD,1,5,254,53.38645935058594,0.7940025329589844,52.59825897216797,54.18626403808594,60.742027282714844
RMD_Landau-Kleffner,RMD,1,5,254,1.746227502822876,0.04216796159744263,1.7043832540512085,1.7887191772460938,0.9520009160041809
RMD_Narcissistic Personality,RMD,1,5,254,38.097259521484375,0.5132255554199219,37.587406158447266,38.61385726928711,34.52317810058594
RMD_Olfactory Reference,RMD,1,5,254,27.739927291870117,1.6410541534423828,26.14568328857422,29.427791595458984,55.37693786621094
RMD_Othello,RMD,1,5,254,44.33147430419922,0.44368553161621094,43.88995361328125,44.77732467651367,51.91764831542969
RMD_Palilalia,RMD,1,5,254,38.91136932373047,0.8581829071044922,38.06241226196289,39.778778076171875,60.93124008178711
RMD_Paramnesia,RMD,1,5,254,1.1667898893356323,0.01726400852203369,1.1495946645736694,1.1841226816177368,13.012897491455078
RMD_Postpartum Psychosis,RMD,1,5,254,19.914085388183594,0.061371803283691406,19.85280418395996,19.975547790527344,37.03827667236328
RMD_Psychogenic Amnesia,RMD,1,5,254,37.83634567260742,0.06662940979003906,37.769775390625,37.90303421020508,77.73865509033203
