RMD,PT,score,lagged_corr
RMD_Cotard Syndrome_NoM,PT_Focused Ultrasound Therapy_NoM,0.8413744381920853,0.8102916295577391
RMD_Cotard Syndrome_NoM,PT_Hypnotherapy_NoM,0.6050693715666204,0.554706957957268
RMD_Cotard Syndrome_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,0.4310129838725533,0.4163666966492872
RMD_Cotard Syndrome_NoM,PT_Interpersonal Psychotherapy_NoM,0.16427896327208044,0.14842396803185873
RMD_Cotard Syndrome_NoM,PT_Ketamine Therapy_NoM,0.9767146952907549,0.8854981504910306
RMD_Cotard Syndrome_NoM,PT_Light Therapy_NoM,0.897915939402227,0.8388210201108106
RMD_Cotard Syndrome_NoM,PT_Lithium Therapy_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Machine Learning Neuroimaging_NoM,0.5424591251804022,0.5290842679628657
RMD_Cotard Syndrome_NoM,PT_Meditation And Relaxation Techniques_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Memory Retrieval Techniques_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Mentalization Based Treatment_NoM,0.6301983140657875,0.6007788714056845
RMD_Cotard Syndrome_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,0.8224318850148337,0.8078710434381651
RMD_Cotard Syndrome_NoM,PT_Metaverse_NoM,1.1751759735346976,0.9325735401747218
RMD_Cotard Syndrome_NoM,PT_Mindfulness Based Stress Reduction_NoM,1.027288704101997,0.8778447436609175
RMD_Cotard Syndrome_NoM,PT_Mood Stabilizers_NoM,1.1128432647422157,0.9425982090709113
RMD_Cotard Syndrome_NoM,PT_Motivational Interviewing_NoM,1.071627223723036,0.9312071274205417
RMD_Cotard Syndrome_NoM,PT_Music Therapy_NoM,0.8788092178662796,0.817096581067449
RMD_Cotard Syndrome_NoM,PT_Naltrexone_NoM,0.5897945220511891,0.5530887768360334
RMD_Cotard Syndrome_NoM,PT_Narrative Exposure Therapy_NoM,0.8829353615462204,0.7953518076824658
RMD_Cotard Syndrome_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Neurocognitive Training_NoM,0.6382959083231263,0.6166038307392685
RMD_Cotard Syndrome_NoM,PT_Neurofeedback Systems_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Neuromodulation Techniques_NoM,0.4794805850331202,0.415548044028534
RMD_Cotard Syndrome_NoM,PT_Neuroplasticity Techniques_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Neuroprotective Agents_NoM,0.8268930972936265,0.7240893330026358
RMD_Cotard Syndrome_NoM,PT_Occupational Therapy_NoM,0.9756413511495539,0.8372089776154789
RMD_Cotard Syndrome_NoM,PT_Oxytocin Therapy_NoM,0.47663620685027336,0.46392463056135985
RMD_Cotard Syndrome_NoM,PT_Personalized Medicine_NoM,0.9660834049138873,0.7526956822379312
RMD_Cotard Syndrome_NoM,PT_Pharmacogenomic Testing_NoM,0.9172555736352624,0.8586713240762708
RMD_Cotard Syndrome_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,0.9500390975269755,0.8972956126899123
RMD_Cotard Syndrome_NoM,PT_Prolonged Exposure Therapy_NoM,0.48398868983831,0.4836603193768956
RMD_Cotard Syndrome_NoM,PT_Psilocybin Assisted Therapy_NoM,0.27073877125055396,0.2675878067843584
RMD_Cotard Syndrome_NoM,PT_Psychoeducation Programs_NoM,0.6450051131332328,0.6183194281380915
RMD_Cotard Syndrome_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,0.5437701931290926,0.5185938388562129
RMD_Cotard Syndrome_NoM,PT_Reality Testing Techniques_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Regenerative Medicine Approaches_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Resting State Fmri_NoM,0.8388786613937078,0.698961235122041
RMD_Cotard Syndrome_NoM,PT_Schema Therapy_NoM,0.6109069003341877,0.6039713834251715
RMD_Cotard Syndrome_NoM,PT_Secure Data Storage For Patient Records_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,1.0443978092320216,0.8692769658146522
RMD_Cotard Syndrome_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,0.5048347998057693,0.5028087972060037
RMD_Cotard Syndrome_NoM,PT_Smart Wearable Mental Health Trackers_NoM,0.9888280430476083,0.9217945124724557
RMD_Cotard Syndrome_NoM,PT_Social Skills Training_NoM,0.3958637156400542,0.35132347667333996
RMD_Cotard Syndrome_NoM,PT_Speech Language Therapy_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,0.009143740274043287,0.008197653835177687
RMD_Cotard Syndrome_NoM,PT_Stimulant And Wake Promoting Agents_NoM,0.856715104506376,0.7663741712618091
RMD_Cotard Syndrome_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,0.4879312303336235,0.4213633018281758
RMD_Cotard Syndrome_NoM,PT_Transcranial Direct Current Stimulation_NoM,0.804356494384642,0.7267874093637111
RMD_Cotard Syndrome_NoM,PT_Transcranial Magnetic Stimulation_NoM,1.1538921281050016,0.9142839665196782
RMD_Cotard Syndrome_NoM,PT_Transference Focused Psychotherapy_NoM,0.7794943570054058,0.726769392047348
RMD_Cotard Syndrome_NoM,PT_Trauma Focused Cbt_NoM,0.7786991109700676,0.7163882445451547
RMD_Cotard Syndrome_NoM,PT_Vagus Nerve Stimulation_NoM,0.9683379659583559,0.8915232611700767
RMD_Cotard Syndrome_NoM,PT_Virtual Reality Exposure Therapy_NoM,0.9425542451827773,0.8519391635473544
RMD_Cotard Syndrome_NoM,PT_Vocal And Speech Biomarkers_NoM,0.18689582034231958,0.18689498013915914
RMD_Cotard Syndrome_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,0.0,0.0
RMD_Cotard Syndrome_NoM,PT_Chronic Traumatic Encephalopathy_NoM,1.0226707613745374,0.9125081773404811
RMD_Cyclothymic Disorder_NoM,PT_Acceptance And Commitment Therapy_NoM,0.9917346199170284,0.8744087596511929
RMD_Cyclothymic Disorder_NoM,PT_Animal Assisted Therapy_NoM,0.8804173532244451,0.8489043451128001
RMD_Cyclothymic Disorder_NoM,PT_Anticonvulsant Therapy_NoM,0.8513100849873128,0.8198326263632912
RMD_Cyclothymic Disorder_NoM,PT_Antidepressants_NoM,0.8874800941112669,0.707277541720611
RMD_Cyclothymic Disorder_NoM,PT_Antipsychotic Medications_NoM,0.9856847634936662,0.8444009310660969
RMD_Cyclothymic Disorder_NoM,PT_Anxiolytic Medications_NoM,0.3774065089339651,0.3052027475455556
RMD_Cyclothymic Disorder_NoM,PT_Art Therapy_NoM,0.9107963458832665,0.8897957865245021
RMD_Cyclothymic Disorder_NoM,PT_Augmentative Communication Devices_NoM,0.30945546726162504,0.3036385353833475
RMD_Cyclothymic Disorder_NoM,PT_Behavioral Activation Therapy_NoM,0.38158573752541497,0.3522857544180879
RMD_Cyclothymic Disorder_NoM,PT_Biofeedback Devices_NoM,0.6043300766698191,0.584124910436617
RMD_Cyclothymic Disorder_NoM,PT_Blockchain For Data Protection_NoM,0.5786440608967195,0.5765006317646968
RMD_Cyclothymic Disorder_NoM,PT_Brain Computer Interface_NoM,0.7853467908205914,0.6440516714500057
RMD_Cyclothymic Disorder_NoM,PT_Cbt For Insomnia_NoM,0.829806015424821,0.8152289732120612
RMD_Cyclothymic Disorder_NoM,PT_Chronotherapy_NoM,0.49613694505537637,0.47322009690574235
RMD_Cyclothymic Disorder_NoM,PT_Closed Loop Neurostimulation_NoM,1.0569749529275008,0.9738601221418985
RMD_Cyclothymic Disorder_NoM,PT_Clozapine Protocol_NoM,0.9448533856902092,0.8975430135656585
RMD_Cyclothymic Disorder_NoM,PT_Cognitive Assistive Technologies_NoM,0.5165250078460069,0.5147128700693924
RMD_Cyclothymic Disorder_NoM,PT_Cognitive Behavioral Therapy_NoM,1.0840606512243682,0.8663160877780883
RMD_Cyclothymic Disorder_NoM,PT_Cognitive Enhancement Programs_NoM,0.7950891986341803,0.7906389233581722
RMD_Cyclothymic Disorder_NoM,PT_Cultural Psychiatry Interventions_NoM,0.6311877381190873,0.6257270928753558
RMD_Cyclothymic Disorder_NoM,PT_Deep Brain Stimulation_NoM,0.5575510516222906,0.5343524608288074
RMD_Cyclothymic Disorder_NoM,PT_Dialectical Behavior Therapy_NoM,1.0457194405144066,0.9093757729733802
RMD_Cyclothymic Disorder_NoM,PT_Dietary Interventions And Supplements_NoM,0.39217823737655627,0.3841640768403691
RMD_Cyclothymic Disorder_NoM,PT_Digital Health Tools_NoM,0.738455064085793,0.602796997002649
RMD_Cyclothymic Disorder_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,0.07810774669643591,0.07437271181684336
RMD_Cyclothymic Disorder_NoM,PT_Digital Phenotyping_NoM,0.851534641843098,0.7834032165040976
RMD_Cyclothymic Disorder_NoM,PT_Digital Therapeutics_NoM,0.9309805433661296,0.8427773390386302
RMD_Cyclothymic Disorder_NoM,PT_Electroconvulsive Therapy_NoM,0.9425993171993432,0.8309979404998522
RMD_Cyclothymic Disorder_NoM,PT_Electroencephalography_NoM,0.4841963796444176,0.37447178136331594
RMD_Cyclothymic Disorder_NoM,PT_Emdr Therapy_NoM,1.0679155163370697,0.929183762506864
RMD_Cyclothymic Disorder_NoM,PT_Emotion Regulation Training_NoM,0.5999865065210357,0.5627192997928979
RMD_Cyclothymic Disorder_NoM,PT_Expressive Writing And Journaling_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Fecal Microbiota Transplant_NoM,1.0334687356608134,0.9607013443289565
RMD_Cyclothymic Disorder_NoM,PT_Focused Ultrasound Therapy_NoM,0.6605470906764096,0.636144567992708
RMD_Cyclothymic Disorder_NoM,PT_Hypnotherapy_NoM,0.9266152006984811,0.849489204594162
RMD_Cyclothymic Disorder_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,0.7496420980914983,0.7241684490504605
RMD_Cyclothymic Disorder_NoM,PT_Interpersonal Psychotherapy_NoM,0.13015909296518302,0.11759709623516543
RMD_Cyclothymic Disorder_NoM,PT_Ketamine Therapy_NoM,1.0286292882557662,0.9325643779939631
RMD_Cyclothymic Disorder_NoM,PT_Light Therapy_NoM,1.037291334213512,0.9690236434563553
RMD_Cyclothymic Disorder_NoM,PT_Lithium Therapy_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Machine Learning Neuroimaging_NoM,0.8149242632585026,0.7948315131170725
RMD_Cyclothymic Disorder_NoM,PT_Meditation And Relaxation Techniques_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Memory Retrieval Techniques_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Mentalization Based Treatment_NoM,0.8804788694897221,0.839375621454563
RMD_Cyclothymic Disorder_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,0.8922286713818834,0.8764321044310304
RMD_Cyclothymic Disorder_NoM,PT_Metaverse_NoM,1.1170043219050545,0.8864108000236485
RMD_Cyclothymic Disorder_NoM,PT_Mindfulness Based Stress Reduction_NoM,0.9797574387390433,0.8372280491603243
RMD_Cyclothymic Disorder_NoM,PT_Mood Stabilizers_NoM,1.0457666502600602,0.8857831132846545
RMD_Cyclothymic Disorder_NoM,PT_Motivational Interviewing_NoM,1.0735621807882083,0.9328885384284492
RMD_Cyclothymic Disorder_NoM,PT_Music Therapy_NoM,1.0213643494449152,0.9496410608685784
RMD_Cyclothymic Disorder_NoM,PT_Naltrexone_NoM,0.8933080332551839,0.8377131848098626
RMD_Cyclothymic Disorder_NoM,PT_Narrative Exposure Therapy_NoM,1.0431095110366946,0.9396373407912009
RMD_Cyclothymic Disorder_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Neurocognitive Training_NoM,0.8004712293736749,0.7732677273853312
RMD_Cyclothymic Disorder_NoM,PT_Neurofeedback Systems_NoM,0.12025646032293665,0.11833539948498124
RMD_Cyclothymic Disorder_NoM,PT_Neuromodulation Techniques_NoM,0.3878858263958053,0.33616626302821945
RMD_Cyclothymic Disorder_NoM,PT_Neuroplasticity Techniques_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Neuroprotective Agents_NoM,1.0375828245386063,0.9085849885724293
RMD_Cyclothymic Disorder_NoM,PT_Occupational Therapy_NoM,0.9851494897424901,0.84536801985066
RMD_Cyclothymic Disorder_NoM,PT_Oxytocin Therapy_NoM,0.6328741045390002,0.6159957655762774
RMD_Cyclothymic Disorder_NoM,PT_Personalized Medicine_NoM,1.125024180076176,0.8765297472758957
RMD_Cyclothymic Disorder_NoM,PT_Pharmacogenomic Testing_NoM,1.0307754519444245,0.9649407946780006
RMD_Cyclothymic Disorder_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,0.8345890551527946,0.7882550302792757
RMD_Cyclothymic Disorder_NoM,PT_Prolonged Exposure Therapy_NoM,0.3244985249128587,0.3242783633004261
RMD_Cyclothymic Disorder_NoM,PT_Psilocybin Assisted Therapy_NoM,0.3534775676282968,0.34936365645831796
RMD_Cyclothymic Disorder_NoM,PT_Psychoeducation Programs_NoM,0.7083295655581223,0.6790239689444644
RMD_Cyclothymic Disorder_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,0.29261289873796253,0.27906503220072426
RMD_Cyclothymic Disorder_NoM,PT_Reality Testing Techniques_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Regenerative Medicine Approaches_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Resting State Fmri_NoM,0.45584290020934287,0.3798123986400942
RMD_Cyclothymic Disorder_NoM,PT_Schema Therapy_NoM,0.5641486351184024,0.5577439564416323
RMD_Cyclothymic Disorder_NoM,PT_Secure Data Storage For Patient Records_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,1.120930186675953,0.9329766712936999
RMD_Cyclothymic Disorder_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,0.3723140547438412,0.3708198842882179
RMD_Cyclothymic Disorder_NoM,PT_Smart Wearable Mental Health Trackers_NoM,0.9612198395700087,0.8960578936095448
RMD_Cyclothymic Disorder_NoM,PT_Social Skills Training_NoM,0.7324912685084447,0.6500756925124297
RMD_Cyclothymic Disorder_NoM,PT_Speech Language Therapy_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Stimulant And Wake Promoting Agents_NoM,1.0793240356948444,0.9655089060851635
RMD_Cyclothymic Disorder_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,0.26613370680877946,0.22982537385861493
RMD_Cyclothymic Disorder_NoM,PT_Transcranial Direct Current Stimulation_NoM,0.9240265433881001,0.8349169334004258
RMD_Cyclothymic Disorder_NoM,PT_Transcranial Magnetic Stimulation_NoM,1.1235557439377484,0.8902469972304857
RMD_Cyclothymic Disorder_NoM,PT_Transference Focused Psychotherapy_NoM,1.0076853760572992,0.9395255803334671
RMD_Cyclothymic Disorder_NoM,PT_Trauma Focused Cbt_NoM,0.4272811672314795,0.39309047744877984
RMD_Cyclothymic Disorder_NoM,PT_Vagus Nerve Stimulation_NoM,1.0596665949542545,0.9756071244729406
RMD_Cyclothymic Disorder_NoM,PT_Virtual Reality Exposure Therapy_NoM,0.8231716853042965,0.7440337790829386
RMD_Cyclothymic Disorder_NoM,PT_Vocal And Speech Biomarkers_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,0.0,0.0
RMD_Cyclothymic Disorder_NoM,PT_Chronic Traumatic Encephalopathy_NoM,1.0017279430264128,0.8938213294115013
RMD_Delusional Disorder_NoM,PT_Acceptance And Commitment Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Animal Assisted Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Anticonvulsant Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Antidepressants_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Antipsychotic Medications_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Anxiolytic Medications_NoM,0.35861775705681104,0.2900085774395427
RMD_Delusional Disorder_NoM,PT_Art Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Augmentative Communication Devices_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Behavioral Activation Therapy_NoM,0.12208610903432822,0.11271175202732175
RMD_Delusional Disorder_NoM,PT_Biofeedback Devices_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Blockchain For Data Protection_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Brain Computer Interface_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Cbt For Insomnia_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Chronotherapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Closed Loop Neurostimulation_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Clozapine Protocol_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Cognitive Assistive Technologies_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Cognitive Behavioral Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Cognitive Enhancement Programs_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Cultural Psychiatry Interventions_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Deep Brain Stimulation_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Dialectical Behavior Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Dietary Interventions And Supplements_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Digital Health Tools_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,0.3560717195697134,0.3390447235484588
RMD_Delusional Disorder_NoM,PT_Digital Phenotyping_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Digital Therapeutics_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Electroconvulsive Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Electroencephalography_NoM,0.08450237578698583,0.06535314289962958
RMD_Delusional Disorder_NoM,PT_Emdr Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Emotion Regulation Training_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Expressive Writing And Journaling_NoM,0.6751105754005817,0.6581457896363307
RMD_Delusional Disorder_NoM,PT_Fecal Microbiota Transplant_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Focused Ultrasound Therapy_NoM,0.035295332932531516,0.03399142110751247
RMD_Delusional Disorder_NoM,PT_Hypnotherapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Interpersonal Psychotherapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Ketamine Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Light Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Lithium Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Machine Learning Neuroimaging_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Meditation And Relaxation Techniques_NoM,0.5540213877638586,0.5181794400070543
RMD_Delusional Disorder_NoM,PT_Memory Retrieval Techniques_NoM,0.2067376634901843,0.20474689997355439
RMD_Delusional Disorder_NoM,PT_Mentalization Based Treatment_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Metaverse_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Mindfulness Based Stress Reduction_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Mood Stabilizers_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Motivational Interviewing_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Music Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Naltrexone_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Narrative Exposure Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,0.0359982674052609,0.03548454933153201
RMD_Delusional Disorder_NoM,PT_Neurocognitive Training_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Neurofeedback Systems_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Neuromodulation Techniques_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Neuroplasticity Techniques_NoM,0.6565782074771435,0.6368879698332459
RMD_Delusional Disorder_NoM,PT_Neuroprotective Agents_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Occupational Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Oxytocin Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Personalized Medicine_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Pharmacogenomic Testing_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Prolonged Exposure Therapy_NoM,0.1562911921288137,0.15618515367801541
RMD_Delusional Disorder_NoM,PT_Psilocybin Assisted Therapy_NoM,0.07863854058913852,0.07772331427734981
RMD_Delusional Disorder_NoM,PT_Psychoeducation Programs_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,0.20933888232792264,0.1996465712539222
RMD_Delusional Disorder_NoM,PT_Reality Testing Techniques_NoM,0.3466416928853415,0.34664155250534906
RMD_Delusional Disorder_NoM,PT_Regenerative Medicine Approaches_NoM,0.6004310366267184,0.49512983011616574
RMD_Delusional Disorder_NoM,PT_Resting State Fmri_NoM,0.2136164680634367,0.17798715980206917
RMD_Delusional Disorder_NoM,PT_Schema Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Secure Data Storage For Patient Records_NoM,0.3368013344114257,0.3351233849544919
RMD_Delusional Disorder_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Smart Wearable Mental Health Trackers_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Social Skills Training_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Speech Language Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,0.3225759207831082,0.28919956767038657
RMD_Delusional Disorder_NoM,PT_Stimulant And Wake Promoting Agents_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,0.17844826648351028,0.15410276304632883
RMD_Delusional Disorder_NoM,PT_Transcranial Direct Current Stimulation_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Transcranial Magnetic Stimulation_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Transference Focused Psychotherapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Trauma Focused Cbt_NoM,0.20327240364107818,0.1870067120373323
RMD_Delusional Disorder_NoM,PT_Vagus Nerve Stimulation_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Virtual Reality Exposure Therapy_NoM,0.0,0.0
RMD_Delusional Disorder_NoM,PT_Vocal And Speech Biomarkers_NoM,0.4306829065734207,0.43068097040845676
RMD_Delusional Disorder_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,0.4784548726411193,0.4538395105588192
RMD_Delusional Disorder_NoM,PT_Chronic Traumatic Encephalopathy_NoM,0.0,0.0
RMD_Diogenes Syndrome_NoM,PT_Acceptance And Commitment Therapy_NoM,0.26725004326795593,0.23563337828239964
RMD_Diogenes Syndrome_NoM,PT_Animal Assisted Therapy_NoM,0.6157536911201311,0.5937138585430268
RMD_Diogenes Syndrome_NoM,PT_Anticonvulsant Therapy_NoM,0.7843420569244477,0.7553407622384025
RMD_Diogenes Syndrome_NoM,PT_Antidepressants_NoM,0.2428960651196057,0.19357609592747163
RMD_Diogenes Syndrome_NoM,PT_Antipsychotic Medications_NoM,0.7314981158654471,0.6266483088574679
RMD_Diogenes Syndrome_NoM,PT_Anxiolytic Medications_NoM,0.0,0.0
RMD_Diogenes Syndrome_NoM,PT_Art Therapy_NoM,0.665100839897052,0.6497653703039271
RMD_Diogenes Syndrome_NoM,PT_Augmentative Communication Devices_NoM,0.03075379701921274,0.030175708211016332
RMD_Diogenes Syndrome_NoM,PT_Behavioral Activation Therapy_NoM,0.019757722226302104,0.018240629550815627
RMD_Diogenes Syndrome_NoM,PT_Biofeedback Devices_NoM,0.23061756449093834,0.22290709895774352
RMD_Diogenes Syndrome_NoM,PT_Blockchain For Data Protection_NoM,0.37483825547852184,0.37344976937647123
RMD_Diogenes Syndrome_NoM,PT_Brain Computer Interface_NoM,0.1997315724392133,0.16379700607982722
RMD_Diogenes Syndrome_NoM,PT_Cbt For Insomnia_NoM,0.38817445779644316,0.38135547197080166
RMD_Diogenes Syndrome_NoM,PT_Chronotherapy_NoM,0.2339286108815593,0.22312331507189298
RMD_Diogenes Syndrome_NoM,PT_Closed Loop Neurostimulation_NoM,0.5600575904482257,0.5160176709294428
RMD_Diogenes Syndrome_NoM,PT_Clozapine Protocol_NoM,0.719203953069433,0.6831922213357237
RMD_Diogenes Syndrome_NoM,PT_Cognitive Assistive Technologies_NoM,0.65767956597406,0.6553722120835309
RMD_Diogenes Syndrome_NoM,PT_Cognitive Behavioral Therapy_NoM,0.43490129158288915,0.347546961572861
RMD_Diogenes Syndrome_NoM,PT_Cognitive Enhancement Programs_NoM,0.6145164537716334,0.6110768807204363
RMD_Diogenes Syndrome_NoM,PT_Cultural Psychiatry Interventions_NoM,0.08685623553851045,0.08610480920235385
RMD_Diogenes Syndrome_NoM,PT_Deep Brain Stimulation_NoM,0.11803659682574393,0.11312532869980589
RMD_Diogenes Syndrome_NoM,PT_Dialectical Behavior Therapy_NoM,0.4783230920165558,0.4159580616762763
RMD_Diogenes Syndrome_NoM,PT_Dietary Interventions And Supplements_NoM,0.31468664664665336,0.3082560264223108
RMD_Diogenes Syndrome_NoM,PT_Digital Health Tools_NoM,0.14625840343329005,0.11938996787182485
RMD_Diogenes Syndrome_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,0.1273227300801456,0.12123428356967943
RMD_Diogenes Syndrome_NoM,PT_Digital Phenotyping_NoM,0.08122093926104501,0.07472243868654108
RMD_Diogenes Syndrome_NoM,PT_Digital Therapeutics_NoM,0.1204075660216426,0.10899988062578667
RMD_Diogenes Syndrome_NoM,PT_Electroconvulsive Therapy_NoM,0.5119220929413075,0.45131181104031565
RMD_Diogenes Syndrome_NoM,PT_Electroencephalography_NoM,0.287630225897659,0.22244983150210373
RMD_Diogenes Syndrome_NoM,PT_Emdr Therapy_NoM,0.5893443318778275,0.512783244862499
RMD_Diogenes Syndrome_NoM,PT_Emotion Regulation Training_NoM,0.1586437900096579,0.14878988353981645
